#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
10893,luftige italienische sommerkleider,轻盈的意大利夏季连衣裙,de,0,11000,0.15,,luftige italienische sommerkleider,2025-10-22 01:06:49,"Shopping,Thumbnail",13000,3800,3900,2019-03-15,"Informational,Commercial,Transactional,Non-branded,Non-local"
10894,vietnam krieg,越南战争,de,10,11000,0.15,0.81,vietnamkrieg,2025-10-20 20:22:15,"Sitelinks,People also ask,Knowledge panel,Video preview",12000,25000,28000,2015-09-01,"Informational,Non-branded,Non-local"
10895,amateur sex,业余性爱,de,30,11000,0.10,1.44,amateur porn,2025-10-21 15:40:02,,41000,37000,38000,2015-09-01,"Non-branded,Non-local"
10896,curcumin,姜黄素,de,25,11000,0.40,0.88,curcumin,2025-10-24 15:24:12,"People also ask,Sitelinks,Knowledge panel",171000,7100,8300,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
10897,teilkasko,部分综合保险,de,6,11000,0.60,0.76,teilkasko,2025-10-21 05:37:46,"AI Overview,People also ask,Knowledge panel,Sitelinks",13000,4700,5000,2015-09-01,"Informational,Non-branded,Non-local"
10898,zug nach paris,火车 去 巴黎,de,1,11000,0.10,1,zug nach paris,2025-10-21 13:54:02,"Thumbnail,People also ask,Bottom ads,Paid sitelinks",13000,1900,2000,2015-09-01,"Informational,Non-branded,Local"
10899,osterferien bayern,巴伐利亚的复活节假期,de,1,11000,0.10,0.53,herbstferien bayern 2025,2025-10-20 23:28:07,"AI Overview,People also ask",11000,176000,178000,2015-09-08,"Informational,Non-branded,Local"
10900,gaspreisbremse,天然气价格刹车,de,1,11000,0.25,,gaspreisbremse,2025-10-20 18:22:12,"People also ask,Knowledge panel",14000,12000,12000,2020-10-29,"Informational,Non-branded,Non-local"
10901,sandalen herren,凉鞋 男士,de,0,11000,0.20,1.06,sandalen herren,2025-10-21 16:21:36,"Shopping,Thumbnail,Sitelinks",13000,3300,3300,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Non-local"
10902,hausboot,船屋,de,22,11000,0.25,0.76,hausboot,2025-10-21 09:25:50,"Thumbnail,Knowledge panel,Local pack,People also ask,Sitelinks",15000,1800,1900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10903,pfefferminztee,薄荷茶,de,0,11000,0.35,0.72,pfefferminztee,2025-10-21 22:32:54,"AI Overview,Thumbnail,People also ask",14000,4700,4700,2015-09-01,"Informational,Non-branded,Non-local"
10904,schraubstock,副,de,0,11000,0.25,0.73,schraubstock,2025-10-21 08:33:06,"Shopping,Thumbnail,Video preview",15000,1500,1600,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
10905,croque,仰卧起坐,de,0,11000,2.00,0.37,croque monsieur,2025-10-21 00:42:03,"Thumbnail,People also ask",27000,2500,3000,2015-09-01,"Informational,Non-branded,Non-local"
10906,sehtest führerschein,查看驾驶执照,de,1,11000,1.40,0.89,sehtest führerschein,2025-10-22 03:22:11,People also ask,12000,7500,7700,2015-09-01,"Informational,Non-branded,Non-local"
10907,goblin,小妖精,de,7,11000,0.25,0.38,goblin,2025-10-21 02:45:32,"Thumbnail,People also ask,Sitelinks",493000,3300,3800,2015-09-01,"Informational,Non-branded,Non-local"
10908,jonas deichmann,乔纳斯·戴希曼,de,9,11000,1.90,1.16,jonas deichmann,2025-10-24 22:40:58,"Thumbnail,Sitelinks,People also ask,Knowledge panel",13000,3700,4100,2016-11-16,"Informational,Non-branded,Non-local"
10909,karussell,旋转木马,de,14,11000,0.30,0.27,karussell,2025-10-21 09:39:11,"People also ask,Sitelinks,Top stories,Thumbnail",14000,1100,1100,2015-09-01,"Informational,Non-branded,Non-local"
10910,geschenke zur geburt,出生礼物,de,0,11000,0.30,1.2,geschenke zur geburt,2025-10-21 19:49:54,"People also ask,Sitelinks",14000,3600,3700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10911,lambrecht,兰布雷希特,de,37,11000,0.80,0.39,lambrecht,2025-10-24 16:51:54,"Thumbnail,Sitelinks,People also ask",14000,1100,1100,2015-09-01,"Informational,Non-branded,Non-local"
10912,skibrille,滑雪镜,de,0,11000,0.30,0.86,skibrille,2025-10-20 22:55:30,"Shopping,Thumbnail",16000,1200,1400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10913,print on demand,按需打印,de,10,11000,0.70,0.88,print on demand,2025-10-21 18:57:06,"AI Overview,Thumbnail,Knowledge panel,People also ask",123000,5600,6200,2015-09-02,"Informational,Non-branded,Non-local"
10914,türschließer,闭门器,de,1,11000,0.40,0.8,türschließer,2025-10-21 16:53:37,"Shopping,Thumbnail,People also ask",13000,2200,2300,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
10915,benjamin von stuckrad-barre,来自斯塔克格勒-巴里的本杰明,de,2,11000,0.15,0.8,stuckrad barre,2025-10-21 13:27:08,"Thumbnail,People also ask,Knowledge panel,Video preview",12000,7600,7800,2015-09-12,"Informational,Non-branded,Non-local"
10916,germany news,德国新闻,de,85,11000,0.25,0.91,dw,2025-10-21 03:18:19,Sitelinks,50000,59000,68000,2015-09-01,"Informational,Non-branded,Non-local"
10917,middelburg,米德尔堡,de,4,11000,0.40,0.43,middelburg,2025-10-19 23:55:18,"Thumbnail,People also ask,Knowledge panel",56000,2000,2100,2015-09-01,"Informational,Non-branded,Local"
10918,lounge sessel,塞塞尔休息室,de,1,11000,0.25,0.71,lounge sessel,2025-10-24 02:20:46,"Shopping,Thumbnail,Sitelinks,Video preview",14000,1600,1600,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
10919,oxytocin,催产素,de,16,11000,0.90,0.7,oxytocin,2025-10-21 07:27:15,"AI Overview,Thumbnail,People also ask",409000,7300,10000,2015-09-01,"Informational,Non-branded,Non-local"
10920,metal,金属,de,52,11000,0.10,0.46,metal,2025-10-21 11:47:15,"Thumbnail,Sitelinks,People also ask,Knowledge panel",360000,2700,3000,2015-09-01,"Informational,Non-branded,Non-local"
10921,essentials hoodie,必需品连帽衫,de,0,11000,0.15,0.7,essentials hoodie,2025-10-21 18:19:12,"Thumbnail,Sitelinks,People also ask,Shopping,Bottom ads,Paid sitelinks",1030000,4500,4600,2018-08-22,"Informational,Commercial,Transactional,Non-branded,Non-local"
10922,pudding,布丁,de,0,11000,0.10,0.48,pudding,2025-10-24 06:27:07,"AI Overview,Thumbnail,Top stories,People also ask,Video preview",211000,800,900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10923,schokokuchen rezept,巧克力蛋糕食谱,de,2,11000,0.15,1.14,schokokuchen rezept,2025-10-24 07:35:28,"Top stories,Thumbnail,Video preview,People also ask",13000,10000,14000,2015-09-01,"Informational,Non-branded,Non-local"
10924,bonding,粘合,de,0,11000,0.80,0.52,bonding,2025-10-24 12:37:30,"AI Overview,Thumbnail,People also ask,Sitelinks,Knowledge panel",76000,2600,2800,2015-09-01,"Informational,Non-branded,Non-local"
10925,salsa,萨尔萨舞,de,11,11000,0.25,0.44,salsa,2025-10-21 02:56:49,"Thumbnail,People also ask,Video preview,Knowledge panel",385000,1100,1900,2015-09-01,"Informational,Non-branded,Non-local"
10926,drucker kaufen,买一台打印机,de,0,11000,0.15,1.04,drucker,2025-10-20 20:40:20,"Shopping,Thumbnail,People also ask,Sitelinks",14000,14000,14000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
10927,heilerziehungspfleger,治疗教育护士,de,4,11000,0.25,0.69,heilerziehungspfleger ausbildung,2025-10-21 16:41:50,"People also ask,Knowledge panel",12000,4800,4800,2015-09-01,"Informational,Non-branded,Non-local"
10928,chinin,奎宁,de,6,11000,0.10,0.79,chinin,2025-10-22 00:39:55,"AI Overview,Thumbnail,People also ask,Knowledge card",17000,7300,8800,2015-09-01,"Informational,Non-branded,Non-local"
10929,jacket,夹克,de,0,11000,0.25,0.28,jacken,2025-10-24 10:31:34,"People also ask,Thumbnail,Sitelinks,Shopping",425000,15000,16000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10930,buchsbaumzünsler bekämpfen,防治黄杨蛀虫,de,6,11000,0.20,1,buchsbaumzünsler bekämpfen,2025-10-21 15:56:56,People also ask,12000,15000,16000,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
10931,margarita broich,玛格丽塔·布罗伊奇,de,0,11000,0.15,0.56,margarita broich,2025-10-21 18:07:15,"Knowledge panel,People also ask,Thumbnail",13000,450,450,2015-09-01,"Informational,Non-branded,Non-local"
10932,chris rock,克里斯·洛克,de,2,11000,0.15,0.37,filme von chris rock,2025-10-21 06:25:24,"People also ask,Knowledge panel,Thumbnail,Sitelinks",538000,350,2400,2015-09-01,"Informational,Non-branded,Non-local"
10933,grillgemüse,烤蔬菜,de,0,11000,0.20,1.05,grillgemüse,2025-10-22 23:25:13,"Top stories,Thumbnail,People also ask,Video preview",13000,1500,2300,2015-09-01,"Informational,Non-branded,Non-local"
10934,schuppen,棚,de,6,11000,0.25,0.58,schuppen,2025-10-24 13:56:54,"AI Overview,Thumbnail,People also ask,Knowledge panel",16000,5000,5200,2015-09-01,"Informational,Non-branded,Non-local"
10935,quid pro quo,为了什么,de,0,11000,0.30,0.42,quid pro quo,2025-10-24 21:21:32,"Knowledge card,People also ask,Knowledge panel",234000,450,800,2015-09-01,"Informational,Non-branded,Non-local"
10936,analfistel,肛门菲斯特尔,de,1,11000,0.30,0.9,analfistel,2025-10-24 18:00:16,"Featured snippet,Thumbnail,People also ask,Sitelinks,Knowledge panel",15000,6500,7100,2015-09-01,"Informational,Non-branded,Non-local"
10937,ausflugsziele in der nähe,附近的游览目的地,de,4,11000,0.15,0.79,ausflugsziele hessen,2025-10-22 00:45:02,"Thumbnail,People also ask",16000,4100,4200,2015-09-04,"Informational,Non-branded,Local"
10938,atomium,原子,de,6,11000,0.25,0.49,atomium,2025-10-24 04:51:07,"Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",104000,3400,4200,2015-09-01,"Informational,Non-branded,Non-local"
10939,herren frisuren,男士发型,de,0,11000,0.20,0.46,männer frisuren,2025-10-21 06:41:30,"Thumbnail,Video preview,People also ask",14000,24000,28000,2015-09-01,"Informational,Non-branded,Non-local"
10940,wie sehen hämorrhoiden aus,痔疮是什么样子的？,de,46,11000,0.20,0.94,hämorrhoiden,2025-10-21 21:56:24,"AI Overview,Thumbnail,People also ask,Sitelinks",14000,30000,52000,2015-09-06,"Informational,Non-branded,Non-local"
10941,frittata,菜肉馅煎蛋饼,de,0,11000,0.15,0.74,frittata,2025-10-24 14:58:46,"Thumbnail,Top stories,People also ask,Video preview",249000,4100,5000,2015-09-01,"Informational,Non-branded,Non-local"
10942,inverness,因弗内斯,de,3,11000,0.40,0.41,inverness,2025-10-21 15:57:08,"Knowledge panel,Thumbnail,People also ask,Sitelinks",184000,1100,1400,2015-09-01,"Informational,Non-branded,Local"
10943,magen darm grippe,肠胃流感,de,39,11000,0.15,0.8,magen darm,2025-10-24 19:03:23,"AI Overview,Thumbnail,People also ask,Sitelinks",19000,104000,109000,2015-09-01,"Informational,Non-branded,Non-local"
10944,mango sticky rice,芒果糯米饭,de,0,11000,0.30,1.08,mango sticky rice,2025-10-21 02:53:14,"Top stories,Thumbnail,People also ask,Video preview",188000,3300,3800,2015-09-09,"Informational,Non-branded,Non-local"
10945,polynomdivision,多项式除法,de,2,11000,0.15,1.04,polynomdivision,2025-10-21 23:40:22,"Video preview,People also ask",14000,4400,5100,2015-09-01,"Informational,Non-branded,Non-local"
10946,sport heute im tv,今天电视上的体育节目,de,2,11000,0.20,0.97,sport heute im tv,2025-10-21 03:27:32,People also ask,12000,16000,17000,2015-09-02,"Informational,Non-branded,Non-local"
10947,stundenzettel,时间表,de,0,11000,1.00,1.07,stundenzettel,2025-10-21 23:55:38,"Thumbnail,Sitelinks,Knowledge panel",13000,26000,28000,2015-09-01,"Informational,Non-branded,Non-local"
10948,lichtschalter anschließen,连接灯开关,de,0,11000,0.20,0.91,lichtschalter anschließen,2025-10-21 05:50:57,"Video preview,People also ask,Thumbnail",12000,5400,5600,2015-09-01,"Informational,Non-branded,Non-local"
10949,promis,承诺,de,72,11000,0.15,0.95,gala,2025-10-21 14:32:08,"Sitelinks,Top stories,Thumbnail,People also ask",23000,528000,625000,2015-09-01,"Informational,Non-branded,Non-local"
10950,wahlen hochrechnung heute,今天的选举预测,de,56,11000,0.50,,sonntagsfrage,2025-10-21 08:37:49,Sitelinks,12000,2370000,2410000,2019-09-01,"Informational,Non-branded,Non-local"
10951,sniper,狙击手,de,10,11000,0.15,0.4,airsoft,2025-10-24 23:18:01,"Sitelinks,People also ask,Shopping,Thumbnail",231000,18000,18000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10952,fahrradgeschäft,自行车店,de,25,11000,0.40,0.33,xxl walcher,2025-10-21 16:50:00,"People also ask,Thumbnail",13000,12000,12000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
10953,gürteltasche,腰包,de,0,11000,0.25,0.8,gürteltasche,2025-10-21 12:55:03,"Shopping,Thumbnail,Sitelinks",13000,4400,4800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10954,ki-bilder generieren kostenlos,免费生成 AI 图像,de,10,11000,0.15,,ki bilder erstellen,2025-10-21 12:59:17,"Thumbnail,Video preview",13000,112000,133000,2023-06-03,"Informational,Non-branded,Non-local"
10955,freya,芙蕾雅,de,1,11000,0.60,0.62,freya,2025-10-23 00:17:32,"AI Overview,Top ads,People also ask,Video preview,Bottom ads",227000,9100,10000,2015-09-01,"Informational,Non-branded,Non-local"
10956,still bh,仍然bh,de,0,11000,0.80,1.06,still bh,2025-10-21 21:41:30,,14000,4000,4100,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
10957,e-commerce,电子商务,de,13,11000,1.10,0.51,e commerce,2025-10-24 13:35:56,"AI Overview,Thumbnail,People also ask,Sitelinks",240000,5700,7400,2015-09-01,"Informational,Non-branded,Non-local"
10958,bügelperlen vorlagen,熨烫珠模板,de,0,11000,0.15,0.6,bügelperlen vorlagen,2025-10-22 06:31:27,"Thumbnail,People also ask,Video preview",14000,5800,6700,2015-09-01,"Informational,Non-branded,Non-local"
10959,material,材料,de,9,11000,0.15,0.42,material,2025-10-21 12:36:02,"Knowledge card,People also ask,Sitelinks",275000,700,700,2015-09-01,"Informational,Non-branded,Non-local"
10960,lou bega,卢·贝加,de,24,11000,0.25,0.61,lou bega,2025-10-21 00:28:18,"Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",30000,1200,1700,2015-09-01,"Informational,Non-branded,Non-local"
10961,larissa marolt,拉里萨·马洛特,de,2,11000,0.15,0.91,larissa marolt,2025-10-21 18:31:27,"Thumbnail,People also ask,Knowledge panel",16000,3000,4200,2015-09-01,"Informational,Non-branded,Non-local"
10962,offset,抵消,de,41,11000,1.50,0.37,offset,2025-10-20 21:57:47,"Thumbnail,People also ask,Sitelinks,Video preview",316000,3300,3800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10963,scheibenwischwasser,挡风玻璃清洗液,de,0,11000,0.35,0.58,scheibenwischwasser,2025-10-21 14:08:10,"People also ask,Knowledge panel,Shopping,Thumbnail",13000,4600,4800,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
10964,simon gosejohann,西蒙·戈塞约翰,de,3,11000,0.10,0.61,simon gosejohann,2025-10-21 06:08:23,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",12000,6100,6500,2015-09-01,"Informational,Non-branded,Non-local"
10965,katzenklappe,猫瓣,de,2,11000,0.25,0.94,katzenklappe,2025-10-21 12:03:49,"People also ask,Shopping,Thumbnail",14000,2700,2800,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
10966,gesundes essen,健康食品,de,12,11000,0.30,0.87,gesundes essen,2025-10-21 17:44:03,"Top stories,Thumbnail,People also ask,Sitelinks",15000,15000,18000,2015-09-01,"Informational,Non-branded,Non-local"
10967,klempner,水管工,de,3,11000,1.00,0.31,klempner,2025-10-24 16:22:48,"Thumbnail,People also ask,Local pack",15000,1300,1600,2015-09-01,"Informational,Non-branded,Non-local"
10968,überseter,翻译者,de,66,11000,0.45,0.15,übersetzer,2025-10-21 04:45:28,"Knowledge card,Sitelinks",12000,1400000,1810000,2015-09-01,"Informational,Non-branded,Non-local"
10969,museen berlin,博物馆 柏林,de,68,11000,0.50,0.74,museen berlin,2025-10-21 17:22:03,"Sitelinks,People also ask,Thumbnail",12000,9500,9700,2015-09-01,"Informational,Non-branded,Local"
10970,schwimmbrille,游泳镜,de,0,11000,0.50,0.81,arena schwimmbrille,2025-10-17 21:28:15,People also ask,15000,2500,2600,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10971,kaminofen kaufen,买一个壁炉,de,8,11000,0.45,1.27,kaminofen,2025-10-21 12:14:15,"Sitelinks,Shopping,Thumbnail,People also ask",12000,26000,27000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
10972,aberdeen,香港仔,de,18,11000,0.15,0.37,aberdeen,2025-10-21 08:36:02,"Thumbnail,People also ask,Knowledge panel,Sitelinks",230000,1000,1300,2015-09-01,"Informational,Non-branded,Local"
10973,parasiten,寄生虫,de,4,11000,0.10,0.59,parasiten,2025-10-21 10:40:52,"AI Overview,Thumbnail,People also ask",14000,4800,4800,2015-09-01,"Informational,Non-branded,Non-local"
10974,turbolader,涡轮增压器,de,0,11000,0.40,0.62,turbolader,2025-10-21 00:38:47,"Thumbnail,People also ask,Knowledge panel,Shopping",14000,7200,8100,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
10975,gartenhütte,花园棚,de,2,11000,0.30,0.85,gartenhütte,2025-10-21 14:12:46,"Shopping,Thumbnail,Video preview",16000,1700,1800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10976,urlaub ostsee,波罗的海度假,de,38,11000,0.50,1,ostsee urlaub,2025-10-21 02:24:04,"Thumbnail,Sitelinks,People also ask,Knowledge panel",12000,44000,46000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10977,giebel,山墙,de,1,11000,0.90,0.3,giebel,2025-10-19 13:30:03,"Thumbnail,People also ask,Knowledge panel",15000,3600,3900,2015-09-02,"Informational,Non-branded,Non-local"
10978,lech,莱赫,de,41,11000,0.10,0.64,lech,2025-10-21 01:57:17,"Thumbnail,Sitelinks,People also ask",137000,8300,12000,2015-09-01,"Informational,Non-branded,Local"
10979,max herre,马克斯先生,de,2,11000,0.15,0.51,max herre,2025-10-21 00:33:31,"Thumbnail,People also ask,Knowledge panel,Video preview",13000,350,450,2015-09-01,"Informational,Non-branded,Non-local"
10980,kaugummi,口香糖,de,2,11000,0.20,0.43,kaugummi,2025-10-21 23:48:26,"Shopping,Thumbnail,Sitelinks,People also ask",15000,1600,2200,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
10981,insektenspray,杀虫剂,de,24,11000,0.30,0.58,insektenspray,2025-10-24 03:24:05,"Shopping,Thumbnail,People also ask,Video preview",12000,1500,1600,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10982,bettschlange,床蛇,de,0,11000,0.40,0.82,bettschlange,2025-10-22 20:36:45,"People also ask,Video preview",13000,1900,2000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10983,puppe,玩具娃娃,de,1,11000,0.20,0.44,puppen,2025-10-21 23:27:35,"Shopping,Thumbnail,Sitelinks,People also ask",17000,3300,3800,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
10984,rotbarsch,红鱼,de,0,11000,0.10,0.55,rotbarsch,2025-10-21 21:52:48,"People also ask,Thumbnail",14000,4400,5100,2015-09-02,"Informational,Non-branded,Non-local"
10985,bankautomat,自动提款机,de,46,11000,0.10,0.17,geldautomat,2025-10-21 01:51:50,"Local pack,Thumbnail,People also ask",13000,2700,3300,2015-09-01,"Informational,Non-branded,Non-local"
10986,spielhaus garten,剧场花园,de,0,11000,0.25,0.98,spielhaus garten,2025-10-21 19:35:18,"Shopping,Thumbnail,Sitelinks",13000,8100,8100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10987,flagge frankreich,法国国旗,de,0,11000,0.10,0.25,französische flagge,2025-10-22 00:23:45,"Thumbnail,People also ask,Knowledge panel",14000,3400,3800,2015-09-01,"Informational,Non-branded,Non-local"
10988,fahrradreifen,自行车轮胎,de,2,11000,0.15,0.75,fahrradreifen,2025-10-24 08:23:46,"Thumbnail,People also ask,Shopping,Video preview",12000,6200,6400,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
10989,valldemossa,巴尔德莫萨,de,1,11000,0.25,0.47,valldemossa,2025-10-21 12:34:09,"Knowledge panel,People also ask,Thumbnail,Video preview",56000,1000,1200,2015-09-01,"Informational,Non-branded,Local"
10990,selleriesaft,塞里埃夫特,de,1,11000,0.15,0.97,selleriesaft,2025-10-21 23:27:52,"Shopping,Thumbnail,People also ask,Top stories",14000,1800,1900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10991,sally,莎莉,de,43,11000,0.10,0.76,sallys welt,2025-10-21 18:00:58,"Sitelinks,People also ask,Thumbnail",194000,24000,27000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10992,gefühle,情怀,de,7,11000,0.10,0.56,gefühle,2025-10-21 13:45:57,"AI Overview,Thumbnail,People also ask,Sitelinks,Knowledge panel",13000,2900,2900,2015-09-01,"Informational,Non-branded,Non-local"
10993,knurrhahn,鲽鱼,de,0,11000,0.20,0.42,knurrhahn,2025-10-24 12:55:39,"AI Overview,Thumbnail,People also ask",15000,2100,2700,2015-09-01,"Informational,Non-branded,Non-local"
10994,asma al assad,阿斯玛·阿萨德,de,1,11000,0.10,0.81,assad ehefrau,2025-10-21 05:24:51,"Sitelinks,People also ask,Video preview,Knowledge panel",31000,15000,16000,2015-09-02,"Informational,Non-branded,Non-local"
10995,hoffnung,希望,de,3,11000,0.10,0.36,hoffnung,2025-10-21 13:45:53,"AI Overview,People also ask,Knowledge panel",13000,1900,2100,2015-09-01,"Informational,Non-branded,Non-local"
10996,height comparison,身高对比,de,40,11000,3.50,1.11,height comparison,2025-10-21 19:24:46,Sitelinks,520000,13000,663000,2015-09-10,"Informational,Non-branded,Non-local"
10997,gps tracker auto,GPS跟踪器自动,de,1,11000,0.50,1.21,gps tracker auto,2025-10-21 01:58:38,"People also ask,Shopping,Thumbnail,Sitelinks",19000,4800,4800,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Non-local"
10998,rasenroboter,拉森机器人,de,8,11000,0.45,0.96,bester rasenmäher roboter,2025-10-21 16:42:14,"Top ads,Paid sitelinks,Shopping,Thumbnail,People also ask,Bottom ads",16000,80,150,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
10999,hallux,拇趾,de,5,11000,0.15,0.66,hallux valgus,2025-10-21 05:22:03,"Thumbnail,People also ask,Knowledge panel",60000,5900,6700,2015-09-01,"Informational,Non-branded,Non-local"
11000,zylinderkopfdichtung,气缸盖垫片,de,0,11000,0.20,0.47,zylinderkopfdichtung,2025-10-21 03:43:59,"AI Overview,Sitelinks,People also ask,Knowledge panel",14000,1900,2600,2015-09-01,"Informational,Non-branded,Non-local"
11001,mtb,山地车,de,23,11000,0.20,0.7,mountainbike,2025-10-24 13:20:07,"Thumbnail,Sitelinks,People also ask,Shopping,Video preview",230000,9700,10000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
11002,pkw anhänger,汽车拖车,de,13,11000,0.25,1.03,böckmann anhänger,2025-10-22 12:30:38,"Shopping,Thumbnail,Sitelinks,People also ask,Video preview",14000,4800,5100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
11003,youtube converter kostenlos,YouTube 转换器免费,de,12,11000,0.60,1.3,mp3 youtube converter,2025-10-24 12:09:58,Sitelinks,11000,1500,3900,2015-09-01,"Informational,Non-branded,Non-local"
11004,bachelor of science,学位,de,3,11000,0.60,0.45,bachelor of science,2025-10-21 20:32:47,"People also ask,Sitelinks",105000,2500,2800,2015-09-01,"Informational,Non-branded,Non-local"
11005,supreme court,最高法院,de,86,11000,0.25,0.66,supreme court,2025-10-21 07:05:46,"People also ask,Sitelinks,Top stories,Thumbnail,Knowledge panel,Video preview",712000,6600,7000,2015-09-01,"Informational,Non-branded,Non-local"
11006,infrarotsauna,红外线桑拿,de,3,11000,1.00,1.12,infrarotkabine,2025-10-21 15:24:57,"Shopping,Thumbnail,People also ask,Sitelinks",14000,4100,4200,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Non-local"
11007,bacharach,巴哈拉赫,de,29,11000,0.20,0.48,bacharach,2025-10-24 00:40:04,"Sitelinks,Knowledge panel,People also ask,Thumbnail,Video preview",21000,1400,1400,2015-09-01,"Informational,Non-branded,Local"
11008,schweinswal,施魏因斯瓦尔,de,9,11000,1.50,0.49,schweinswal,2025-10-24 11:10:18,"Thumbnail,People also ask,Knowledge panel",14000,4100,4700,2015-09-01,"Informational,Non-branded,Non-local"
11009,küchenunterschrank,厨房底柜,de,0,11000,0.25,0.99,küchenunterschrank,2025-10-21 19:02:53,"Thumbnail,Shopping,Sitelinks",12000,4400,4500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
11010,anhänger mieten,租一辆拖车,de,8,11000,0.20,0.84,autotrailer mieten berlin,2025-10-24 11:14:27,"Local pack,Sitelinks,People also ask,Thumbnail",14000,0,0,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
11011,genfer see,根弗湖,de,2,11000,0.25,0.37,genfer see,2025-10-21 18:00:13,"Knowledge panel,People also ask,Thumbnail",15000,2300,4500,2015-09-01,"Informational,Non-branded,Non-local"
11012,korean bbq,韩国烧烤,de,4,11000,0.15,0.52,korean bbq,2025-10-24 07:12:02,"People also ask,Thumbnail,Video preview,Sitelinks,Knowledge panel",471000,900,1200,2015-09-07,"Informational,Non-branded,Non-local"
11013,haaröl,发啤酒,de,0,11000,0.50,0.77,haaröl,2025-10-24 14:31:27,"Shopping,Thumbnail,People also ask,Video preview",15000,1500,1500,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
11014,4 advent bilder,4 降临图片,de,0,11000,0.30,0.53,grüsse zum 4 advent und weihnachten,2025-10-21 16:50:01,Thumbnail,11000,12000,13000,2015-10-13,"Informational,Non-branded,Non-local"
11015,mockup,小样,de,52,11000,0.70,0.55,mockup,2025-10-21 22:47:49,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel",454000,7800,207000,2015-09-01,"Informational,Non-branded,Non-local"
11016,farfalle,蝴蝶,de,0,11000,0.15,0.21,farfalle,2025-10-21 17:07:50,"Thumbnail,People also ask,Top stories",106000,600,700,2015-09-01,"Informational,Non-branded,Non-local"
11017,future,未来,de,51,11000,0.15,0.36,future rapper,2025-10-21 03:38:22,"Knowledge panel,People also ask,Thumbnail,Video preview",574000,900,1400,2015-09-01,"Informational,Non-branded,Non-local"
11018,bewerbung anschreiben,写一个应用程序,de,27,11000,0.50,1.31,anschreiben bewerbung,2025-10-24 06:10:08,"AI Overview,Thumbnail,Sitelinks,People also ask",12000,28000,29000,2015-09-01,"Informational,Non-branded,Non-local"
11019,pellets preise,颗粒价格,de,19,11000,0.10,1.23,pelletspreise,2025-10-21 20:35:44,"People also ask,Shopping,Thumbnail",12000,58000,59000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
11020,sommelier,侍酒师,de,1,11000,0.50,0.43,sommelier,2025-10-21 05:23:34,"People also ask,Knowledge panel,Sitelinks",175000,1100,1600,2015-09-01,"Informational,Non-branded,Non-local"
