#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
4320,ganhar dinheiro online,网上赚钱,br,65,11000,0.20,1.17,renda extra,2025-10-21 05:02:15,"AI Overview,Thumbnail,People also ask,Video preview,Sitelinks",16000,162000,175000,2015-09-01,"Informational,Non-branded,Non-local"
4321,portal transparencia,透明度门户,br,33,11000,0.90,0.94,portal da transparência,2025-10-21 18:22:50,Sitelinks,12000,33000,33000,2015-09-01,"Informational,Non-branded,Non-local"
4322,macarrão na chapa,盘子里的意大利面,br,0,11000,0.10,0.72,macarrão na chapa,2025-10-24 21:37:53,"Top stories,Thumbnail,People also ask,Video preview",11000,7600,7600,2015-09-01,"Informational,Non-branded,Non-local"
4323,martinaolvr,马丁诺尔夫,br,1,11000,0.30,,martina oliveira,2025-10-21 09:33:29,,11000,36000,36000,2022-12-26,"Informational,Non-branded,Non-local"
4324,apuração de votos,计票,br,23,11000,0.70,0.69,eleições 2020,2025-10-21 15:59:17,,11000,1570000,1570000,2015-09-02,"Informational,Non-branded,Non-local"
4325,primazia,首要地位,br,0,11000,0.25,0.24,primazia,2025-10-21 11:22:47,"Knowledge card,People also ask",12000,450,450,2015-09-01,"Informational,Non-branded,Non-local"
4326,auxílio-doença,疾病津贴,br,17,11000,0.10,0.6,auxilio doença,2025-10-24 21:21:30,"AI Overview,People also ask,Video preview,Knowledge panel",12000,51000,51000,2015-09-01,"Informational,Non-branded,Non-local"
4327,proteção veicular,车辆保护,br,33,11000,0.70,0.83,proteção veicular,2025-10-21 12:32:35,"Local pack,People also ask,Sitelinks",12000,3100,3100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4328,hotel em salvador,萨尔瓦多的酒店,br,22,11000,0.25,0.8,hotel em salvador,2025-10-19 05:36:51,"Thumbnail,Sitelinks,People also ask",11000,9100,9100,2015-09-01,"Informational,Commercial,Non-branded,Local"
4329,cnh definitiva,最终驾驶执照,br,0,11000,0.25,1.04,cnh definitiva,2025-10-21 18:20:36,Sitelinks,12000,20000,20000,2015-09-01,"Informational,Non-branded,Non-local"
4330,estatísticas de sundowns x borussia dortmund,日落 x 多特蒙德 统计数据,br,0,11000,0.35,,estatísticas de sundowns x borussia dortmund,2025-10-21 21:53:28,People also ask,11000,11000,11000,2025-06-13,"Informational,Non-branded,Non-local"
4331,exodontia,萃取,br,0,11000,0.25,0.26,exodontia,2025-10-24 06:38:36,"AI Overview,Thumbnail,People also ask,Video preview,Knowledge panel",13000,3100,3600,2015-09-01,"Informational,Non-branded,Non-local"
4332,resultados jogo do bicho,动物游戏结果,br,62,11000,0.30,1.15,deu no poste,2025-10-24 06:41:38,"Sitelinks,Video preview",11000,18080000,18080000,2015-09-01,"Informational,Non-branded,Non-local"
4333,macho ao natural,自然男性,br,0,11000,1.00,1.13,machos ao natural,2025-10-24 19:13:48,People also ask,11000,93000,96000,2015-09-02,"Informational,Non-branded,Non-local"
4334,pneu 195 55 r15,轮胎 195 55 r15,br,0,11000,0.10,1.06,pneu 195/55 r15,2025-10-21 12:27:25,"Sitelinks,Shopping,Thumbnail,Video preview,People also ask",12000,17000,17000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
4335,convenio medico,医疗便利,br,26,11000,0.80,1.07,plano de saude,2025-10-21 12:32:32,"People also ask,Knowledge panel,Sitelinks",11000,49000,50000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4336,pinup,钉住,br,16,11000,1.50,0.22,pin up casino,2025-10-22 11:07:37,"Sitelinks,People also ask,Video preview",325000,26000,26000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4337,assis chateaubriand,阿西斯夏多布里昂,br,11,11000,0.25,0.46,assis chateaubriand,2025-10-24 10:58:17,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview",11000,3500,3500,2015-09-01,"Informational,Non-branded,Non-local"
4338,50 euros em reais,50欧元雷亚尔,br,0,11000,0.20,0.19,50 euros em reais,2025-10-21 11:14:03,People also ask,14000,1300,1700,2015-09-02,"Informational,Non-branded,Non-local"
4339,cpnu,CPNU,br,70,11000,0.15,,cnu 2025,2025-10-21 21:27:24,"Sitelinks,People also ask,Knowledge panel,Top stories",11000,207000,207000,2016-03-30,"Informational,Non-branded,Non-local"
4340,vale refeição,餐券,br,11,11000,1.00,0.64,vale refeição,2025-10-20 23:27:36,"AI Overview,Thumbnail,People also ask,Knowledge panel",12000,6300,6400,2015-09-01,"Informational,Non-branded,Non-local"
4341,40 dolares em reais,40 美元雷亚尔,br,12,11000,0.15,0.18,40 dolares em reais,2025-10-23 12:54:16,"People also ask,Video preview",12000,1100,1200,2015-09-03,"Informational,Non-branded,Non-local"
4342,lei do superendividamento,过度负债法,br,10,11000,0.10,,lei do superendividamento,2025-10-22 00:25:04,"AI Overview,Thumbnail,People also ask,Sitelinks",12000,6900,6900,2015-09-14,"Informational,Non-branded,Non-local"
4343,editor pdf online,在线编辑pdf,br,37,11000,0.10,1.58,editar pdf,2025-10-21 19:20:29,Sitelinks,38000,292000,327000,2015-09-01,"Informational,Non-branded,Non-local"
4344,short rib,短肋骨,br,0,11000,0.10,0.34,short rib,2025-10-21 16:06:54,"AI Overview,Thumbnail,People also ask,Video preview",58000,1300,1300,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
4345,filmes de terror 2023,恐怖电影 2023,br,45,11000,0.45,,filme de terror 2023,2025-10-24 22:08:33,"People also ask,Video preview",11000,5700,5800,2018-09-22,"Informational,Non-branded,Non-local"
4346,matilha,盒,br,2,11000,1.30,0.24,matilha,2025-10-24 22:06:48,"AI Overview,People also ask,Video preview,Thumbnail,Knowledge panel",11000,1300,1300,2015-09-01,"Informational,Non-branded,Non-local"
4347,lipo sem corte,钝性溶脂,br,0,11000,0.15,0.71,lipo sem corte,2025-10-22 22:06:14,"AI Overview,Thumbnail,People also ask,Video preview,Knowledge panel",11000,5100,5200,2015-09-01,"Informational,Non-branded,Non-local"
4348,clima em timbó,廷博中的天气,br,0,11000,0.60,,clima em timbó,2025-10-21 22:41:32,"Knowledge card,Sitelinks",11000,2100,2100,2016-06-08,"Informational,Non-branded,Local"
4349,piso do magistério 2025,教学楼2025,br,10,11000,0.30,,piso salarial professor 2025,2025-10-21 23:08:08,"AI Overview,Thumbnail,People also ask",11000,17000,17000,2024-04-05,"Informational,Non-branded,Non-local"
4350,bananinha carne,香蕉肉,br,0,11000,0.15,0.48,bananinha carne,2025-10-21 05:07:22,"AI Overview,Thumbnail,People also ask,Video preview,Top stories",11000,900,1000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4351,cosmo e wanda,科斯莫和万达,br,0,11000,0.20,0.16,cosmo e wanda,2025-10-21 11:14:39,"Thumbnail,Sitelinks,People also ask,Video preview",13000,500,500,2015-09-01,"Informational,Non-branded,Non-local"
4352,palpite do bicho para hoje,动物今天的猜测,br,38,11000,0.25,1.31,palpite do dia,2025-10-24 07:03:51,Video preview,11000,386000,387000,2015-09-02,"Informational,Non-branded,Non-local"
4353,aplicativo fgts,FGT应用程序,br,70,11000,0.15,0.58,aplicativo fgts,2025-10-20 22:41:06,"People also ask,Sitelinks",11000,25000,25000,2015-09-01,"Informational,Non-branded,Non-local"
4354,ana paula siebert justus,安娜·保拉·西伯特·贾斯图斯,br,0,11000,0.35,0.41,ana paula siebert,2025-10-21 21:47:32,"Top stories,Thumbnail,People also ask,Video preview",12000,12000,12000,2015-09-09,"Informational,Non-branded,Non-local"
4355,declaração de isenção de imposto de renda,所得税免税声明,br,4,11000,0.15,1.3,declaração de isenção de imposto de renda,2025-10-21 01:27:50,People also ask,11000,27000,27000,2015-09-01,"Informational,Non-branded,Non-local"
4356,website design,网站设计,br,55,11000,0.20,0.59,website design,2025-10-24 09:44:14,"Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",255000,1400,55000,2015-09-01,"Informational,Non-branded,Non-local"
4357,cub,幼兽,br,14,11000,0.15,0.88,cub goias,2025-10-20 20:55:27,"Sitelinks,People also ask,Knowledge panel",132000,900,900,2015-09-01,"Informational,Non-branded,Non-local"
4358,histeroscopia diagnóstica,诊断性宫腔镜检查,br,0,11000,0.10,0.7,histeroscopia diagnóstica,2025-10-21 04:04:40,"AI Overview,Thumbnail,Sitelinks,People also ask,Local pack",12000,6700,6700,2015-09-09,"Informational,Non-branded,Non-local"
4359,dtm,dtm,br,1,11000,0.10,0.49,dtm,2025-10-21 14:46:03,"AI Overview,Thumbnail,People also ask,Video preview",165000,3200,3200,2015-09-01,"Informational,Non-branded,Non-local"
4360,otoplastia,耳廓形成,br,0,11000,0.30,0.4,otoplastia,2025-10-21 15:51:13,"AI Overview,Thumbnail,People also ask,Knowledge panel,Video preview",33000,1100,1100,2015-09-01,"Informational,Non-branded,Non-local"
4361,mamoplastia,乳房整形术,br,0,11000,0.15,0.37,mamoplastia,2025-10-21 16:51:18,"AI Overview,Thumbnail,People also ask,Sitelinks,Knowledge panel",18000,2800,2900,2015-09-01,"Informational,Non-branded,Non-local"
4362,tshirt,T恤,br,1,11000,0.10,0.3,t shirt,2025-10-24 23:39:36,"Sitelinks,People also ask,Local teaser pack,Shopping,Thumbnail,Video preview",245000,18000,18000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4363,conteiner,容器,br,6,11000,0.15,0.21,container,2025-10-21 07:30:38,"Shopping,Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",16000,3700,3700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4364,foto da wandinha,万迪尼亚照片,br,0,11000,0.10,,foto da wandinha,2025-10-24 17:22:00,"Thumbnail,Video preview",11000,5900,5900,2022-09-11,"Informational,Non-branded,Non-local"
4365,look de goiás,戈亚斯外观,br,22,11000,0.15,1.31,resultado da look,2025-10-21 03:08:06,,11000,349000,349000,2015-11-23,"Informational,Non-branded,Local"
4366,box bau queen,盒子鲍皇后,br,0,11000,0.10,1.25,box bau queen,2025-10-21 18:57:48,"Shopping,Thumbnail,Sitelinks",11000,12000,12000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
4367,stitch e angel abraçados png,十字绣和天使拥抱png,br,0,11000,0.15,,stitch e angel abraçados png,2025-10-21 19:23:39,"Thumbnail,Sitelinks",11000,7800,8700,2024-01-02,"Informational,Non-branded,Non-local"
4368,fazer cartão de crédito online agora,立即在线办理信用卡,br,59,11000,0.30,1,cartao de credito,2025-10-21 23:34:52,"AI Overview,Thumbnail",11000,114000,117000,2017-03-06,"Commercial,Transactional,Non-branded,Non-local"
4369,sigi vilares,西吉维拉雷斯,br,0,11000,0.20,0.96,sigi vilares,2025-10-21 11:05:24,Sitelinks,11000,12000,12000,2015-09-01,"Informational,Non-branded,Non-local"
4370,previsão do tempo em sp,SP 天气预报,br,36,11000,0.45,0.35,previsão do tempo,2025-10-24 09:49:51,"Knowledge card,People also ask,Sitelinks,Top stories,Thumbnail,Video preview",11000,3910000,3910000,2015-09-01,"Informational,Non-branded,Local"
4371,mma bet,更好的选择,br,31,11000,0.70,,mma bet,2025-10-21 16:48:27,"Top ads,Paid sitelinks,Video preview,Bottom ads",13000,4300,4300,2015-12-24,"Informational,Commercial,Transactional,Non-branded,Non-local"
4372,condiloma acuminado,尖锐湿疣,br,0,11000,0.10,0.62,condiloma acuminado,2025-10-24 10:41:39,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview",24000,3300,3600,2015-09-01,"Informational,Non-branded,Non-local"
4373,fluxograma online,在线流程图,br,3,11000,0.25,1.42,fluxograma online,2025-10-21 23:12:04,Sitelinks,12000,20000,20000,2015-09-01,"Informational,Non-branded,Non-local"
4374,hotéis,酒店,br,63,11000,0.15,0.46,hoteis,2025-10-20 16:50:32,"Sitelinks,Thumbnail",14000,59000,61000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
4375,autocuidados para dermatofitose,皮肤癣菌病的自我护理,br,0,11000,0.10,,autocuidados para dermatofitose,2025-10-21 13:04:09,"AI Overview,Thumbnail,People also ask,Sitelinks",11000,8000,8100,2019-09-18,"Informational,Non-branded,Non-local"
4376,coenzima,辅酶,br,1,11000,0.10,0.49,coenzima,2025-10-21 10:35:32,"AI Overview,Thumbnail,People also ask,Knowledge panel",17000,2800,2800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4377,previsão do tempo sete lagoas,七个泻湖天气预报,br,0,11000,0.10,0.6,previsão do tempo sete lagoas,2025-10-21 08:55:55,"Knowledge card,People also ask",11000,5900,5900,2015-09-01,"Informational,Non-branded,Local"
4378,cuidador de idosos,老年护理人员,br,9,11000,0.25,0.63,cuidador de idosos,2025-10-24 11:07:01,"Local teaser pack,People also ask,Bottom ads,Video preview",11000,450,450,2015-09-01,"Informational,Non-branded,Non-local"
4379,investing dolar,投资美元,br,0,11000,0.20,1.11,dolar,2025-10-21 06:48:37,Sitelinks,35000,340000,376000,2015-09-02,"Informational,Non-branded,Non-local"
4380,urocultura com antibiograma,尿培养及抗菌谱,br,0,11000,0.10,0.63,urocultura com antibiograma,2025-10-21 17:07:50,"AI Overview,Thumbnail,People also ask",12000,11000,11000,2015-09-01,"Informational,Non-branded,Non-local"
4381,cofins,棺材,br,22,11000,0.15,0.58,cofins,2025-10-21 19:50:11,"Featured snippet,People also ask,Knowledge panel",12000,4900,4900,2015-09-01,"Informational,Non-branded,Non-local"
4382,notícias sobre meteorologia,天气新闻,br,63,11000,0.20,,clima para amanhã,2025-10-23 19:37:34,"Sitelinks,Top stories,Thumbnail,People also ask,Video preview",46000,301000,302000,2015-11-19,"Informational,Non-branded,Non-local"
4383,libra para real,英镑 为 实际,br,4,11000,0.20,0.36,libra para real,2025-10-23 20:04:15,"Sitelinks,People also ask,Video preview",24000,24000,32000,2015-09-01,"Informational,Non-branded,Non-local"
4384,meu mei,我的美,br,64,11000,0.15,1.3,ja sou mei,2025-10-21 17:31:11,"Sitelinks,People also ask",12000,106000,107000,2015-09-07,"Informational,Non-branded,Non-local"
4385,banho e tosa,洗澡和美容,br,0,11000,0.20,0.33,petz banho e tosa,2025-10-20 21:20:29,"Local teaser pack,People also ask,Knowledge panel,Thumbnail",12000,3200,3300,2015-09-01,"Informational,Non-branded,Non-local"
4386,patronato,赞助,br,0,11000,0.10,0.41,patronato,2025-10-20 23:48:02,"Knowledge card,People also ask",38000,200,200,2015-09-01,"Informational,Non-branded,Non-local"
4387,assinar,签署,br,31,11000,0.15,0.35,assinatura digital gov,2025-10-21 20:40:05,Sitelinks,11000,163000,164000,2015-09-01,"Informational,Non-branded,Non-local"
4388,pneu 195/55 r16,轮胎 195/55 r16,br,0,11000,0.10,1.25,pneu 195/55 r16,2025-10-24 14:25:19,"Sitelinks,Shopping,Thumbnail,People also ask,Video preview",12000,6000,6100,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
4389,urologia,泌尿科,br,0,11000,0.20,0.42,urologia,2025-10-24 20:38:41,"AI Overview,Local pack,People also ask,Video preview,Knowledge panel",42000,1900,2700,2015-09-01,"Informational,Non-branded,Non-local"
4390,alcatraz,恶魔岛,br,39,11000,0.40,0.43,alcatraz,2025-10-21 00:33:48,"AI Overview,Thumbnail,Local teaser pack,People also ask,Sitelinks,Video preview",446000,3000,3100,2015-09-01,"Informational,Non-branded,Non-local"
4391,onde assistir fluminense x flamengo,哪里可以观看弗鲁米嫩塞 x 弗拉门戈,br,0,11000,0.15,,onde assistir flamengo x fluminense,2025-10-21 13:27:49,"Featured snippet,People also ask,Video preview,Top stories,Thumbnail",11000,39000,40000,2016-10-14,"Informational,Non-branded,Non-local"
4392,bunny,兔子,br,8,11000,0.15,0.16,bunny,2025-10-24 07:32:03,"Knowledge card,Sitelinks,People also ask,Video preview",535000,900,31000,2015-09-01,"Informational,Non-branded,Non-local"
4393,cartao de credito sem anuidade,信用卡无年费,br,67,11000,0.50,1.25,cartão de crédito sem anuidade,2025-10-21 12:09:02,"AI Overview,Thumbnail,Sitelinks",12000,19000,19000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4394,teste de paternidade,亲子鉴定,br,0,11000,0.15,0.81,teste de paternidade,2025-10-21 09:14:49,"Featured snippet,People also ask",12000,1700,1700,2015-09-01,"Informational,Non-branded,Non-local"
4395,linguiça calabresa,卡拉布雷斯香肠,br,0,11000,0.10,0.23,linguiça calabresa,2025-10-21 08:16:02,"Shopping,Thumbnail,People also ask,Sitelinks,Video preview",13000,1700,2100,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
4396,magistério,教学,br,0,11000,0.20,0.43,magistério,2025-10-22 18:41:39,"Knowledge card,People also ask,Thumbnail,Top stories,Video preview",11000,1800,1800,2015-09-01,"Informational,Non-branded,Non-local"
4397,3355,3355,br,0,11000,0.60,0.28,3355,2025-10-24 15:22:25,"Video preview,Thumbnail,People also ask",14000,3000,3000,2015-09-02,"Informational,Non-branded,Non-local"
4398,clima em são luiz gonzaga,圣路易斯贡萨加 的天气,br,0,11000,0.10,,clima em são luiz gonzaga,2025-10-21 19:45:29,"Knowledge card,Sitelinks",11000,2400,2400,2017-07-24,"Informational,Non-branded,Local"
4399,ecg exame,心电图检查,br,2,11000,0.15,0.31,eletrocardiograma,2025-10-24 06:01:03,"AI Overview,Thumbnail,People also ask,Video preview",12000,40000,40000,2015-09-01,"Informational,Non-branded,Non-local"
4400,cárie,龋齿,br,1,11000,1.60,0.41,carie,2025-10-20 22:36:42,"AI Overview,Thumbnail,Knowledge card,People also ask,Video preview",12000,4900,5300,2015-09-01,"Informational,Non-branded,Non-local"
4401,modelos de curriculo,简历模型,br,25,11000,0.15,1.41,curriculo,2025-10-24 11:14:58,"Thumbnail,Sitelinks,AI Overview,People also ask,Video preview",12000,454000,469000,2015-09-01,"Informational,Non-branded,Non-local"
4402,desentupidor,除污剂,br,0,11000,1.40,0.38,desentupidor,2025-10-22 01:54:53,"Shopping,Thumbnail,Sitelinks,People also ask,Video preview",13000,800,800,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
4403,o que e orografia,什么是地形学,br,2,11000,0.20,,orografia o que é,2025-10-21 17:02:54,"Knowledge card,People also ask,AI Overview,Knowledge panel,Video preview",11000,5700,5900,2015-09-21,"Informational,Non-branded,Non-local"
4404,pib brasil 2023,巴西 PIB 2023,br,12,11000,0.35,,pib brasil 2023,2025-10-22 18:25:25,"Knowledge card,People also ask,AI Overview,Video preview",11000,2400,2500,2019-05-07,"Informational,Non-branded,Non-local"
4405,esteio,支柱,br,7,11000,0.30,0.59,esteio,2025-10-20 21:41:32,Sitelinks,11000,7000,7000,2015-09-01,"Informational,Non-branded,Local"
4406,fístula,瘘管,br,1,11000,0.10,0.33,fistula,2025-10-20 22:11:56,"AI Overview,Thumbnail,People also ask,Knowledge panel",19000,10000,10000,2015-09-01,"Informational,Non-branded,Non-local"
4407,sexyshop,性感店,br,54,11000,0.10,1.12,miess,2025-10-24 12:44:47,Sitelinks,16000,65000,65000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
4408,distrato,消除,br,0,11000,0.25,0.42,distrato,2025-10-21 03:34:36,"Knowledge card,People also ask",12000,1400,1400,2015-09-01,"Informational,Non-branded,Non-local"
4409,travel,旅行,br,46,11000,0.20,0.26,voos,2025-10-24 16:45:47,"Thumbnail,Local pack,People also ask,Sitelinks,Video preview",618000,206000,220000,2015-09-01,"Informational,Non-branded,Non-local"
4410,bonus,奖金,br,47,11000,0.35,0.29,defina bônus,2025-10-21 13:47:06,"Knowledge card,People also ask,Knowledge panel,Thumbnail",259000,800,900,2015-09-01,"Informational,Non-branded,Non-local"
4411,dentadura,牙齿,br,0,11000,0.20,0.27,dentadura,2025-10-21 19:54:43,"AI Overview,Thumbnail,People also ask,Video preview,Sitelinks",26000,700,700,2015-09-01,"Informational,Non-branded,Non-local"
4412,compare carros,比较汽车,br,41,11000,0.10,1.19,comparar carros,2025-10-21 20:55:36,Sitelinks,11000,116000,116000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4413,balão personalizado,个性化气球,br,0,11000,0.15,0.79,balão personalizado,2025-10-24 20:31:04,"Local teaser pack,Thumbnail,Sitelinks,Shopping,Video preview",11000,4500,4500,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
4414,audiovisual,视听的,br,3,11000,0.20,0.38,audiovisual,2025-10-21 03:10:03,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",29000,2000,2100,2015-09-01,"Informational,Non-branded,Non-local"
4415,eleicoes sao paulo 2024,2024 年圣保罗选举,br,10,11000,0.30,,eleições 2020,2025-10-22 19:06:25,"Sitelinks,Video preview",12000,1820000,1820000,2023-06-13,"Informational,Non-branded,Local"
4416,remedio para febre,退烧药,br,1,11000,0.10,0.53,remedio para febre,2025-10-21 02:17:21,"AI Overview,Thumbnail,People also ask",12000,2700,2700,2015-09-01,"Informational,Non-branded,Non-local"
4417,camiseta polo,马球衫,br,1,11000,0.10,0.45,camisa polo,2025-10-21 09:35:19,"Sitelinks,Thumbnail",16000,24000,24000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4418,jogo bicho hoje,今天的动物游戏,br,64,11000,0.15,1.23,deu no poste,2025-10-24 17:32:34,Video preview,11000,18080000,18080000,2015-09-01,"Informational,Non-branded,Non-local"
4419,comprovante de escolaridade,教育证明,br,1,11000,0.20,0.95,certificado de conclusão do ensino médio,2025-10-20 21:00:03,"Sitelinks,People also ask",11000,6000,6000,2015-09-01,"Informational,Non-branded,Non-local"
4420,chances de rebaixamento,降级的机会,br,1,11000,0.25,1.22,chances de rebaixamento,2025-10-21 21:28:28,"Top stories,Thumbnail,People also ask",11000,32000,32000,2015-09-02,"Informational,Non-branded,Non-local"
4421,demaquilante,卸妆水,br,0,11000,0.20,0.37,demaquilante,2025-10-24 10:57:23,"People also ask,Shopping,Thumbnail,Sitelinks,Video preview",12000,600,600,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4422,teste ergométrico,运动测试,br,0,11000,0.15,0.42,teste ergometrico,2025-10-24 07:07:50,"AI Overview,Thumbnail,People also ask,Video preview",12000,7700,7700,2015-09-01,"Informational,Non-branded,Non-local"
4423,santa cruz do sul,南圣克鲁斯,br,13,11000,0.25,0.38,santa cruz do sul,2025-10-21 05:09:46,"Sitelinks,Knowledge panel,Top stories,Thumbnail,Video preview",11000,6500,6500,2015-09-01,"Informational,Non-branded,Local"
4424,ancestralidade,祖先,br,2,11000,0.10,0.5,ancestralidade,2025-10-21 05:05:02,"AI Overview,Thumbnail,People also ask,Knowledge panel,Video preview",12000,2300,2300,2015-09-01,"Informational,Non-branded,Non-local"
4425,consultor de vendas,销售顾问,br,0,11000,0.25,0.79,consultor de vendas,2025-10-21 10:53:08,"AI Overview,Thumbnail,People also ask,Video preview",11000,3800,3900,2015-09-01,"Informational,Non-branded,Non-local"
4426,direitos,权利,br,82,11000,0.10,0.33,declaração universal dos direitos humanos,2025-10-24 20:22:07,"AI Overview,Sitelinks,People also ask,Video preview,Knowledge panel",12000,35000,38000,2015-09-01,"Informational,Non-branded,Non-local"
4427,passagens promo,促销票,br,68,11000,0.15,1.13,passagens promo,2025-10-22 20:29:53,"Sitelinks,Knowledge panel,Thumbnail,Video preview",12000,31000,31000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
4428,caroço no anu fotos,肛门有肿块照片,br,0,11000,0.15,,hemorroidas fotos,2025-10-24 12:45:18,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",12000,34000,36000,2023-01-24,"Informational,Non-branded,Non-local"
4429,pousadas,旅馆,br,0,11000,0.10,0.45,spa hotels near me,2025-10-24 22:57:46,"Thumbnail,People also ask,Bottom ads,Paid sitelinks,Video preview",12000,10,10,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4430,barba negra,黑胡子,br,0,11000,0.15,0.35,barba negra,2025-10-21 17:25:06,"AI Overview,Thumbnail,Top ads,Sitelinks,People also ask,Video preview,Bottom ads",39000,4300,4400,2015-09-01,"Informational,Non-branded,Non-local"
4431,indice ibovespa,伊博韦斯帕指数,br,51,11000,0.20,0.38,ibovespa,2025-10-21 10:22:18,"Knowledge panel,People also ask,Sitelinks,Video preview",12000,89000,89000,2015-09-01,"Informational,Non-branded,Non-local"
4432,mateus 6 33,马太福音 6 33,br,8,11000,0.10,0.68,mateus 6 33,2025-10-21 03:34:34,"People also ask,Knowledge panel,Video preview",12000,19000,19000,2015-09-01,"Informational,Non-branded,Non-local"
4433,glory hole,荣耀洞,br,0,11000,0.20,0.78,glory roly,2025-10-21 15:51:47,People also ask,216000,30,30,2015-09-01,"Informational,Non-branded,Non-local"
4434,muay thai perto de mim,我附近的泰拳,br,2,11000,0.10,0.38,muay thai perto de mim,2025-10-21 09:57:24,"Local teaser pack,People also ask,Video preview,Sitelinks",11000,1700,1700,2016-03-30,"Informational,Non-branded,Local"
4435,product owner,产品负责人,br,3,11000,0.25,0.66,product owner,2025-10-21 06:33:32,"AI Overview,Thumbnail",76000,3100,3100,2015-09-03,"Informational,Non-branded,Non-local"
4436,terapia de casal,夫妻疗法,br,4,11000,0.45,0.72,terapia de casal,2025-10-22 21:00:17,"AI Overview,Thumbnail,Local pack,People also ask,Sitelinks,Video preview,Knowledge panel",13000,2300,2300,2015-09-01,"Informational,Non-branded,Non-local"
4437,gtin,GTIN,br,9,11000,0.20,0.64,gtin,2025-10-21 15:39:31,"AI Overview,Thumbnail,People also ask,Knowledge panel",42000,9800,9800,2015-09-01,"Informational,Non-branded,Non-local"
4438,pomada para tatuagem,纹身膏,br,0,11000,0.10,0.6,pomada para tatuagem,2025-10-24 21:13:04,"Thumbnail,People also ask,Sitelinks,Shopping,Video preview",12000,7500,7700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
4439,vacina poliomielite,脊髓灰质炎疫苗,br,1,11000,0.25,0.5,vacina poliomielite,2025-10-21 08:38:13,"AI Overview,Thumbnail,People also ask",11000,4400,4400,2015-09-01,"Informational,Non-branded,Non-local"
4440,bombay,孟买,br,3,11000,0.20,0.54,bombay,2025-10-22 03:21:23,Sitelinks,197000,5400,5400,2015-09-01,"Informational,Non-branded,Non-local"
4441,preposto,负责任的,br,0,11000,1.30,0.44,preposto,2025-10-21 00:21:14,"AI Overview,Thumbnail,People also ask,Knowledge panel,Video preview",27000,1500,1500,2015-09-01,"Informational,Non-branded,Non-local"
4442,seja luz,是否有光,br,0,11000,0.10,0.27,seja luz,2025-10-21 05:51:21,"AI Overview,Thumbnail,People also ask",11000,3500,3500,2015-09-01,"Informational,Non-branded,Non-local"
4443,aeroporto de fortaleza,堡垒机场,br,8,11000,0.15,0.54,aeroporto de fortaleza,2025-10-21 20:30:02,"Sitelinks,People also ask,Knowledge panel,Top stories,Thumbnail,Video preview",11000,2500,2500,2015-09-01,"Informational,Non-branded,Local"
4444,8112,8112,br,4,11000,0.20,0.95,lei 8112,2025-10-21 23:04:32,Sitelinks,20000,55000,55000,2015-09-01,"Informational,Non-branded,Non-local"
4445,titanio,钛,br,0,11000,0.30,0.4,titanio é metal,2025-10-21 10:43:51,"Featured snippet,People also ask,Thumbnail,Sitelinks,Knowledge panel",68000,150,200,2015-09-01,"Informational,Non-branded,Non-local"
4446,implante,注入,br,0,11000,0.30,0.27,implante dentario,2025-10-21 12:48:06,"AI Overview,Thumbnail,People also ask,Video preview",26000,4300,4300,2015-09-01,"Informational,Non-branded,Non-local"
4447,mariele sampaio porn,玛丽埃莱·桑帕约 色情,br,0,11000,0.10,,mariele sampaio porn,2025-10-24 03:04:56,,11000,27000,27000,2022-12-15,"Non-branded,Non-local"
