#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
1613,rea,雷亚,se,1,11000,0.20,0.87,rea,2025-10-24 13:32:21,"Top ads,Paid sitelinks,Sitelinks,People also ask,Bottom ads,Shopping Ads,Thumbnail",181000,11000,11000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1614,hello,你好,se,63,11000,0.15,0.37,hello,2025-10-21 18:19:14,"AI Overview,Thumbnail,Video preview,Sitelinks,People also ask",2880000,3500,416000,2015-09-01,"Informational,Non-branded,Non-local"
1615,dog,狗,se,68,11000,0.20,0.29,hund,2025-10-19 04:12:27,"Thumbnail,Sitelinks",3600000,5700,5700,2015-09-01,"Informational,Non-branded,Non-local"
1616,177,177,se,0,11000,0.10,0.8,1177,2025-10-22 00:16:04,Sitelinks,40000,1290000,1310000,2015-09-01,"Informational,Non-branded,Non-local"
1617,damiano david,达米亚诺·大卫,se,53,11000,0.35,,damiano david,2025-10-24 15:31:52,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Video preview",796000,1500,1500,2020-01-09,"Informational,Non-branded,Non-local"
1618,morotskaka recept,胡萝卜蛋糕食谱,se,1,11000,0.10,1.38,morotskaka,2025-10-21 09:21:42,"Top stories,Thumbnail,Video preview",12000,12000,12000,2015-09-02,"Informational,Non-branded,Non-local"
1619,pak choi,小白菜,se,0,11000,0.20,0.52,pak choi,2025-10-21 09:16:14,"Thumbnail,People also ask,Knowledge panel,Video preview",238000,5800,5800,2015-09-02,"Informational,Non-branded,Non-local"
1620,sverige slovakien,瑞典 斯洛伐克,se,0,11000,0.40,0.83,sverige mot schweiz,2025-10-21 09:33:22,"People also ask,Thumbnail",12000,1600,1700,2015-09-05,"Informational,Non-branded,Non-local"
1621,inger nilsson,英格·尼尔森,se,8,11000,0.10,0.44,vem spelade pippi långstrump,2025-10-21 05:19:05,"Thumbnail,Knowledge panel,People also ask",52000,1400,1400,2015-09-01,"Informational,Non-branded,Non-local"
1622,first aid kit,急救箱,se,19,11000,0.45,0.64,first aid kit,2025-10-21 01:05:11,Knowledge panel,184000,5400,5400,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1623,solkräm,防晒霜,se,0,11000,0.20,0.82,solskydd,2025-10-21 00:40:03,"Thumbnail,People also ask,Shopping",12000,4200,4400,2015-09-11,"Informational,Commercial,Transactional,Non-branded,Non-local"
1624,crohns sjukdom,克罗恩病,se,1,11000,0.25,0.95,crohns sjukdom,2025-10-21 08:51:49,"Thumbnail,People also ask,Knowledge panel",11000,11000,11000,2015-09-01,"Informational,Non-branded,Non-local"
1625,yung lean,永利,se,47,11000,0.20,0.64,yung lean,2025-10-21 04:10:41,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Video preview",72000,1100,1100,2015-09-01,"Informational,Non-branded,Non-local"
1626,loa falkman,猎鹰人洛阿,se,2,11000,0.20,0.46,loa falkman,2025-10-20 22:33:02,"People also ask,Knowledge panel",12000,4200,4200,2015-09-01,"Informational,Non-branded,Non-local"
1627,beata ernman,贝阿塔·恩曼,se,0,11000,0.15,0.46,beata thunberg,2025-10-24 10:57:19,"People also ask,Thumbnail,Video preview,Knowledge panel",23000,4000,4000,2018-07-09,"Informational,Non-branded,Non-local"
1628,yh utbildning,永辉教育,se,48,11000,0.15,1.15,yrkeshögskola,2025-10-21 16:23:13,"Sitelinks,People also ask",11000,49000,50000,2015-09-01,"Informational,Non-branded,Non-local"
1629,nooshi dadgostar,过着平静的生活,se,6,11000,2.50,0.84,dadgostar,2025-10-21 22:16:46,"Thumbnail,Top stories,Knowledge panel,People also ask,Video preview",12000,2800,2800,2015-09-05,"Informational,Non-branded,Non-local"
1630,vegetarisk lasagne,素食烤宽面条,se,1,11000,0.15,1.29,vegetarisk lasagne,2025-10-19 02:12:29,"Top stories,Thumbnail",12000,5400,5500,2015-09-01,"Informational,Non-branded,Non-local"
1631,mature porn,成熟的色情片,se,52,11000,2.50,1.26,maturetube,2025-10-21 17:36:33,,1160000,39000,2740000,2015-09-01,"Non-branded,Non-local"
1632,solsystemet,太阳系,se,1,11000,0.15,0.52,solsystemet,2025-10-20 17:52:23,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",28000,6200,6300,2015-09-01,"Informational,Non-branded,Non-local"
1633,kääntäjä,翻译者,se,36,11000,0.80,0.16,translate,2025-10-20 20:49:28,Knowledge card,3540000,347000,351000,2015-09-01,"Informational,Non-branded,Non-local"
1634,stina wollter,斯蒂娜沃尔特,se,5,11000,0.20,0.6,stina wollter,2025-10-21 10:06:27,"Thumbnail,People also ask,Knowledge panel",11000,2600,2600,2015-09-01,"Informational,Non-branded,Non-local"
1635,domkraft,插孔电源,se,0,11000,0.10,1.2,domkraft,2025-10-21 01:05:47,"Sitelinks,Shopping,Thumbnail",12000,3600,3700,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1636,emma schols,艾玛·斯科尔斯,se,0,11000,0.10,1.04,emma schols,2025-10-21 13:32:23,"Thumbnail,People also ask",15000,3800,4000,2015-09-06,"Informational,Non-branded,Non-local"
1637,sabrina carpenter stockholm,萨布丽娜·卡彭特 斯德哥尔摩,se,1,11000,0.25,,sabrina carpenter sweden,2025-10-21 00:46:30,"People also ask,Video preview,Sitelinks",12000,4300,4300,2019-07-21,"Informational,Non-branded,Local"
1638,anders hansen,安德斯·汉森,se,3,11000,1.20,0.62,anders hansen,2025-10-21 12:07:02,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Video preview",13000,450,450,2015-09-20,"Informational,Non-branded,Non-local"
1639,foundation,基础,se,2,11000,0.30,0.39,foundation,2025-10-21 21:27:45,"Sitelinks,Shopping,Thumbnail",441000,1400,1400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1640,pussel online,在线拼图,se,5,11000,0.30,1.16,pussel online,2025-10-24 18:25:04,"Sitelinks,Top stories",12000,22000,22000,2015-09-06,"Informational,Non-branded,Non-local"
1641,ränta bolån,抵押贷款利息,se,28,11000,0.50,1.09,bolåneränta,2025-10-21 20:00:18,"Sitelinks,People also ask",12000,34000,36000,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
1642,lorem ipsum,互联网本身,se,82,11000,1.50,1.06,lorem ipsum,2025-10-21 21:27:40,"Sitelinks,People also ask,Knowledge panel",1170000,13000,1370000,2015-09-01,"Informational,Non-branded,Non-local"
1643,madagaskar,马达加斯加,se,1,11000,0.15,0.48,madagascar,2025-10-24 17:57:45,"Thumbnail,Sitelinks,People also ask,Knowledge panel",208000,900,900,2015-09-01,"Informational,Non-branded,Non-local"
1644,pollen,花粉,se,33,11000,0.20,0.94,pollenkollen,2025-10-21 15:26:54,"Sitelinks,Thumbnail",202000,41000,41000,2015-09-01,"Informational,Non-branded,Non-local"
1645,eiffeltornet,埃菲尔铁塔,se,0,11000,0.45,0.49,eiffeltornet,2025-10-24 11:11:22,"Thumbnail,People also ask,Video preview,Knowledge panel",14000,4900,4900,2015-09-01,"Informational,Non-branded,Non-local"
1646,parga,帕尔加,se,0,11000,0.25,0.65,parga,2025-10-24 05:32:08,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Video preview",78000,2900,2900,2015-09-01,"Informational,Non-branded,Local"
1647,tahini,芝麻酱,se,0,11000,0.25,0.52,tahini,2025-10-24 13:32:38,"Thumbnail,People also ask,Shopping,Top stories,Video preview",527000,4000,4000,2015-09-01,"Informational,Non-branded,Non-local"
1648,nya zeeland,新西兰,se,0,11000,0.20,0.47,nya zeeland,2025-10-20 05:52:23,"Knowledge panel,People also ask,Thumbnail,Sitelinks",11000,2900,2900,2015-09-01,"Informational,Non-branded,Non-local"
1649,kastrup,卡斯特鲁普,se,5,11000,0.15,0.88,copenhagen airport,2025-10-20 20:18:54,"Sitelinks,People also ask",20000,9600,47000,2015-09-01,"Informational,Non-branded,Local"
1650,concealer,遮瑕膏,se,2,11000,0.20,0.54,concealer,2025-10-21 01:16:08,"Thumbnail,People also ask,Sitelinks,Shopping",312000,1300,1300,2015-09-01,"Informational,Non-branded,Non-local"
1651,brownie recept,布朗尼食谱,se,0,11000,0.25,1.49,brownie,2025-10-24 22:21:07,"Top stories,Thumbnail,Video preview",50000,11000,11000,2015-09-05,"Informational,Non-branded,Non-local"
1652,babynest,婴儿巢,se,1,11000,0.15,1.13,babynest,2025-10-24 14:41:52,"Sitelinks,People also ask,Shopping,Thumbnail,Knowledge panel,Video preview",46000,8100,8100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1653,koloskopi,结肠镜检查,se,0,11000,0.40,0.66,koloskopi,2025-10-21 17:55:24,"Thumbnail,People also ask",22000,6400,6500,2015-09-01,"Informational,Non-branded,Non-local"
1654,gold price,黄金价格,se,80,11000,0.15,0.97,gold price,2025-10-21 07:32:05,Sitelinks,3900000,11000,1710000,2015-09-02,"Informational,Non-branded,Non-local"
1655,försörjningsstöd,低保,se,0,11000,0.20,0.87,försörjningsstöd lund,2025-10-18 14:42:38,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel",11000,1200,1200,2015-09-01,"Informational,Non-branded,Non-local"
1656,linnea lundström,林内·伦德斯特伦,se,0,11000,0.15,,linnea lundström,2025-10-20 21:45:32,"People also ask,Thumbnail",11000,4100,4100,2015-09-02,"Informational,Non-branded,Non-local"
1657,deklarera,宣布,se,6,11000,0.70,1.02,deklaration,2025-10-21 19:19:18,"Sitelinks,People also ask",11000,39000,39000,2015-09-15,"Informational,Non-branded,Non-local"
1658,båstad,建成,se,6,11000,0.40,0.38,båstad kommun,2025-10-24 13:21:51,"Sitelinks,People also ask,Top stories,Thumbnail,Knowledge panel",16000,2300,2300,2015-09-01,"Informational,Non-branded,Local"
1659,utländska casino,外国赌场,se,71,11000,2.50,,utländska casino,2025-10-23 22:04:06,"Thumbnail,Sitelinks,People also ask",14000,7800,8000,2018-08-05,"Informational,Commercial,Non-branded,Non-local"
1660,bellingham,贝灵厄姆,se,59,11000,0.30,0.34,jude bellingham,2025-10-20 22:51:14,"Thumbnail,People also ask,Knowledge panel",1300000,5200,5200,2015-09-19,"Informational,Non-branded,Non-local"
1661,skoskåp,鞋柜,se,0,11000,0.15,1.76,skoskåp ikea,2025-10-21 03:34:14,"Shopping,Thumbnail,Sitelinks",11000,11000,11000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1662,surfplatta,药片,se,2,11000,0.10,1.05,surfplatta,2025-10-24 13:44:37,"People also ask,Sitelinks",12000,5200,5300,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1663,sydkorea,韩国,se,1,11000,0.15,0.51,korea,2025-10-21 10:33:58,"Sitelinks,Knowledge panel,People also ask,Top stories,Thumbnail",17000,800,900,2015-09-04,"Informational,Non-branded,Non-local"
1664,ärtsoppa,豌豆汤,se,0,11000,0.15,1.09,ärtsoppa recept,2025-10-24 08:47:35,"Thumbnail,Top stories,People also ask,Video preview",12000,2200,2300,2015-09-01,"Informational,Non-branded,Non-local"
1665,ättika,醋,se,2,11000,0.20,0.65,ättika,2025-10-24 20:28:55,"AI Overview,Thumbnail,People also ask,Knowledge panel",12000,6000,6000,2015-09-02,"Informational,Non-branded,Non-local"
1666,jonas karlsson,乔纳斯·卡尔森,se,3,11000,0.20,0.49,filmer och tv-program med jonas karlsson,2025-10-24 14:34:19,"Thumbnail,People also ask,Video preview,Knowledge panel",13000,1900,1900,2015-09-02,"Informational,Non-branded,Non-local"
1667,kristinehamn,克里斯蒂娜港,se,16,11000,0.40,0.4,kristinehamns kommun,2025-10-24 23:49:59,"Sitelinks,Knowledge panel,People also ask,Top stories,Thumbnail,Video preview",14000,4400,4400,2015-09-01,"Informational,Non-branded,Local"
1668,home,家,se,61,11000,0.30,0.7,homeq,2025-10-24 01:57:44,"Sitelinks,Thumbnail,People also ask,Video preview",2160000,130000,133000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1669,tyngdtäcke,体重毯,se,0,11000,0.40,1.39,tyngdtäcke,2025-10-20 22:04:09,"Thumbnail,People also ask,Shopping",12000,4100,4200,2015-09-07,"Informational,Commercial,Non-branded,Non-local"
1670,florida,佛罗里达,se,85,11000,0.25,0.42,florida,2025-10-20 22:47:11,"Thumbnail,People also ask,Knowledge panel,Sitelinks",1280000,1500,1500,2015-09-01,"Informational,Non-branded,Local"
1671,tvättsymboler,洗涤符号,se,0,11000,0.15,0.96,tvättsymboler,2025-10-21 16:47:11,"Thumbnail,People also ask,Knowledge panel,Video preview",11000,4700,4800,2015-09-01,"Informational,Non-branded,Non-local"
1672,dropshipping,代发货,se,11,11000,0.70,1.03,dropshipping,2025-10-21 13:45:32,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",811000,4400,4400,2015-09-01,"Informational,Non-branded,Non-local"
1673,saccosäck,萨科萨克,se,1,11000,0.50,1.23,saccosäck,2025-10-20 16:37:55,"Thumbnail,Shopping,Knowledge panel",11000,3800,3800,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1674,vinkyl,酒柜,se,0,11000,0.25,1.49,stor vinkyl,2025-10-20 22:05:34,"Shopping,Thumbnail,Sitelinks",12000,150,150,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1675,dubbdäck,镶钉轮胎,se,5,11000,0.40,0.92,dubbdäck,2025-10-21 02:24:55,"Thumbnail,People also ask",12000,3300,3500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1676,sjömansbiff,水手牛排,se,0,11000,1.00,1.19,sjömansbiff,2025-10-22 00:18:53,"Top stories,Thumbnail,People also ask",12000,3900,4200,2015-09-01,"Informational,Non-branded,Non-local"
1677,berberine,小檗碱,se,0,11000,0.30,0.95,berberine,2025-10-24 07:03:23,"People also ask,Video preview",674000,6100,6200,2015-09-21,"Informational,Commercial,Non-branded,Non-local"
1678,alexandra daddario,亚历山德拉·达达里奥,se,60,11000,0.15,0.4,filmer och tv-program med alexandra daddario,2025-10-24 20:20:23,"Knowledge panel,Thumbnail,Sitelinks,People also ask,Video preview",1440000,1700,1700,2015-09-01,"Informational,Non-branded,Non-local"
1679,härnösand,海讷桑德,se,10,11000,0.30,0.42,härnösand,2025-10-21 04:30:57,"AI Overview,Thumbnail,Sitelinks,People also ask",12000,4200,4300,2015-09-01,"Informational,Non-branded,Local"
1680,tv ikväll,今晚电视,se,28,11000,0.70,1.03,tv nu,2025-10-20 13:10:03,Sitelinks,11000,934000,953000,2015-09-01,"Informational,Non-branded,Non-local"
1681,eddie van halen,埃迪·范海伦,se,22,11000,0.25,0.46,eddie van halen,2025-10-21 20:09:40,"Thumbnail,People also ask,Knowledge panel,Sitelinks",294000,3700,3700,2015-09-02,"Informational,Non-branded,Non-local"
1682,brunch stockholm,早午餐 斯德哥尔摩,se,2,11000,0.30,1.31,brunch stockholm,2025-10-24 06:00:08,"Thumbnail,People also ask,Sitelinks,Video preview",12000,12000,12000,2015-09-01,"Informational,Non-branded,Local"
1683,strömavbrott,停电,se,9,11000,0.15,0.77,strömavbrott,2025-10-21 21:58:02,"Sitelinks,Top stories,Thumbnail",12000,13000,13000,2015-09-01,"Informational,Non-branded,Non-local"
1684,costa rica,哥斯达黎加,se,11,11000,0.30,0.45,costa rica,2025-10-20 18:00:31,"Knowledge panel,People also ask,Thumbnail,Sitelinks",1560000,900,900,2015-09-02,"Informational,Non-branded,Non-local"
1685,väder för malmö,马尔默 的天气,se,1,11000,0.25,,väder malmö,2025-10-24 22:27:21,"Knowledge card,Sitelinks,People also ask",11000,18000,18000,2022-07-19,"Informational,Non-branded,Local"
1686,köksö,厨房岛,se,0,11000,0.35,1.09,drinkvagn,2025-10-24 12:46:37,"Shopping,Thumbnail,People also ask,Video preview",12000,14000,14000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1687,venus,金星,se,45,11000,0.20,0.45,venus,2025-10-21 03:43:53,"Thumbnail,Sitelinks,Knowledge panel,People also ask",1100000,4700,4700,2015-09-01,"Informational,Non-branded,Non-local"
1688,megalodon,巨齿鲨,se,61,11000,0.15,0.54,megalodon,2025-10-24 16:23:55,"Thumbnail,People also ask,Video preview,Knowledge panel",866000,4600,4600,2015-09-01,"Informational,Non-branded,Non-local"
1689,pizzaugn,比萨翁,se,0,11000,0.25,1.18,pizza ugn,2025-10-21 19:57:47,"Sitelinks,Shopping,Thumbnail",11000,2800,2800,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Non-local"
1690,samer,萨米人,se,2,11000,0.30,0.72,samer,2025-10-20 00:01:23,"AI Overview,Thumbnail,Sitelinks,People also ask",29000,6100,6100,2015-09-01,"Informational,Non-branded,Non-local"
1691,kamin,壁炉,se,2,11000,0.60,0.91,kamin,2025-10-24 19:21:32,"Shopping,Thumbnail,People also ask,Video preview",88000,10000,10000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1692,muhammad ali,穆罕默德·阿里,se,73,11000,0.10,0.57,muhammad ali record,2025-10-24 16:55:25,"Sitelinks,People also ask,Knowledge panel",901000,150,269000,2015-09-01,"Informational,Non-branded,Non-local"
1693,morgonrock dam,女士晨衣,se,0,11000,0.25,1.68,morgonrock dam,2025-10-24 07:04:04,"Sitelinks,Shopping,Thumbnail",12000,6200,6300,2015-09-05,"Informational,Commercial,Transactional,Non-branded,Non-local"
1694,black week,黑色周,se,5,11000,0.30,1.16,black friday,2025-10-19 12:42:33,"Knowledge card,People also ask,Knowledge panel",82000,31000,31000,2015-09-16,"Informational,Commercial,Non-branded,Non-local"
1695,utbildning,训练,se,62,11000,0.45,0.64,antagning,2025-10-21 00:56:28,"Sitelinks,People also ask",12000,97000,99000,2015-09-01,"Informational,Non-branded,Non-local"
1696,beige,浅褐色的,se,0,11000,0.45,0.23,beig,2025-10-24 20:09:09,"People also ask,Thumbnail",746000,40,40,2015-09-01,"Informational,Non-branded,Non-local"
1697,lägenhet,公寓,se,0,11000,0.25,0.57,hemnet västervik lägenheter,2025-10-24 23:43:19,"Thumbnail,People also ask,Sitelinks",12000,200,200,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1698,piano,钢琴,se,52,11000,0.35,0.71,piano,2025-10-24 19:06:42,"Sitelinks,People also ask,Video preview",935000,8100,284000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1699,ljusslinga,灯串,se,0,11000,0.15,1.26,ljusslinga utomhus,2025-10-24 10:13:32,"Thumbnail,Video preview",12000,24000,24000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1700,åhus,奥胡斯,se,13,11000,0.35,0.37,åhus,2025-10-21 05:18:47,"Knowledge panel,People also ask,Thumbnail,Sitelinks",12000,1100,1200,2015-09-01,"Informational,Non-branded,Local"
1701,vinterskor barn,冬季鞋儿童,se,0,11000,0.20,1.31,vinterskor barn,2025-10-21 04:13:23,,11000,5600,5600,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Non-local"
1702,soundbar,条形音箱,se,0,11000,0.10,1.2,soundbar,2025-10-21 19:22:40,"Sitelinks,Shopping,Thumbnail,People also ask",353000,1400,1400,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
1703,spo,斯波,se,75,11000,0.20,0.71,spotify,2025-10-24 15:02:27,"Sitelinks,Video preview",965000,306000,26970000,2015-09-01,"Informational,Non-branded,Non-local"
1704,batteri,电池,se,26,11000,0.45,0.62,batterilagret,2025-10-24 13:32:14,"Sitelinks,People also ask,Shopping,Thumbnail,Video preview",39000,12000,12000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1705,space,空间,se,98,11000,1.70,0.42,space,2025-10-20 17:58:02,"Thumbnail,Sitelinks,People also ask",1090000,1300,112000,2015-09-01,"Informational,Non-branded,Non-local"
1706,fläskytterfile i sockerkaksform,糖饼干形式的猪里脊肉,se,0,11000,0.25,1.28,fläskytterfile i sockerkaksform,2025-10-21 20:41:57,"Top stories,Thumbnail,Sitelinks",12000,5900,5900,2015-09-20,"Informational,Non-branded,Non-local"
1707,doberman,杜宾犬,se,41,11000,0.15,0.27,dobberman,2025-10-21 12:57:50,"Thumbnail,People also ask,Knowledge panel,Sitelinks",1770000,1000,1000,2015-09-01,"Informational,Non-branded,Non-local"
1708,cafe,咖啡店,se,18,11000,0.15,0.55,cafe nyköping,2025-10-20 21:26:53,"Sitelinks,Thumbnail",941000,100,100,2015-09-01,"Informational,Non-branded,Non-local"
1709,myanmar,缅甸,se,15,11000,1.60,0.43,myanmar,2025-10-21 19:10:03,"Knowledge panel,People also ask,Top stories,Thumbnail,Sitelinks",953000,1000,1000,2015-09-01,"Informational,Non-branded,Non-local"
1710,hårfön,电吹风,se,0,11000,0.25,0.99,hårfön,2025-10-24 06:30:43,"Shopping,Thumbnail,People also ask,Video preview",12000,7300,7300,2015-09-07,"Informational,Commercial,Non-branded,Non-local"
1711,snöslunga,吹雪机,se,1,11000,0.20,1.32,snöslunga,2025-10-21 05:39:29,"Shopping,Thumbnail",12000,2900,3000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1712,amelia,阿米莉亚,se,0,11000,0.15,0.9,amelia,2025-10-21 11:31:24,"Sitelinks,Top stories,Thumbnail,Knowledge panel,People also ask",137000,9900,9900,2015-09-01,"Informational,Non-branded,Non-local"
1713,höga kusten,高海岸,se,7,11000,0.30,0.64,höga kusten,2025-10-24 12:49:06,"Sitelinks,People also ask,Knowledge panel",16000,3700,3700,2015-09-02,"Informational,Non-branded,Non-local"
1714,fade,褪色,se,5,11000,0.30,0.35,fade,2025-10-24 11:58:24,"People also ask,Sitelinks",368000,600,600,2015-09-01,"Informational,Non-branded,Non-local"
1715,blomma,花,se,16,11000,0.35,0.26,blomma,2025-10-18 02:42:30,"Thumbnail,Sitelinks,People also ask,Knowledge panel",12000,2000,2000,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
1716,hel kyckling i ugn,整只鸡放入烤箱,se,0,11000,0.15,1.32,hel kyckling i ugn,2025-10-22 00:58:09,"Top stories,Thumbnail,People also ask,Video preview",11000,3300,3400,2015-09-02,"Informational,Non-branded,Non-local"
1717,världscupen längdskidor,世界杯越野滑雪,se,1,11000,0.50,0.97,världscupen längdskidor,2025-10-20 13:01:45,"Thumbnail,People also ask",11000,8500,8500,2015-10-03,"Informational,Non-branded,Non-local"
1718,camping,野营,se,50,11000,0.30,0.52,camping,2025-10-21 15:25:54,"Thumbnail,Sitelinks,People also ask",709000,6400,6400,2015-09-01,"Informational,Non-branded,Non-local"
1719,sibirisk katt,西伯利亚猫,se,1,11000,0.30,0.54,sibirisk katt,2025-10-21 13:06:11,"Thumbnail,People also ask,Knowledge panel,Sitelinks",12000,3600,3600,2015-09-01,"Informational,Non-branded,Non-local"
1720,tapas,小吃,se,0,11000,0.10,0.75,tapas,2025-10-21 13:04:21,"Thumbnail,People also ask,Sitelinks,Knowledge panel",492000,6000,6000,2015-09-01,"Informational,Non-branded,Non-local"
1721,privatlån,私人贷款,se,12,11000,11.00,1.01,privatlån,2025-10-24 08:07:41,"Top ads,AI Overview,Thumbnail,Sitelinks,People also ask,Bottom ads,Paid sitelinks",14000,6800,8100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1722,technoblade,技术刀片,se,26,11000,0.10,0.87,technoblade,2025-10-24 20:57:47,"People also ask,Thumbnail,Video preview,Knowledge panel",489000,9500,169000,2015-09-02,"Informational,Non-branded,Non-local"
1723,jobb stockholm,斯德哥尔摩工作,se,13,11000,0.15,1.16,lediga jobb stockholm,2025-10-20 03:15:05,Sitelinks,11000,24000,25000,2015-09-01,"Informational,Non-branded,Local"
1724,brevlåda,邮箱,se,5,11000,0.20,0.98,brevlåda,2025-10-24 08:08:20,"Shopping,Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",11000,28000,28000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1725,paj,页面,se,0,11000,0.10,0.72,paj,2025-10-24 12:49:57,"Top stories,Thumbnail,Sitelinks,People also ask,Video preview",29000,5500,5600,2015-09-01,"Informational,Non-branded,Non-local"
1726,brädspel,棋盘游戏,se,17,11000,0.15,1.08,sällskapsspel,2025-10-22 02:00:55,"Thumbnail,People also ask,Knowledge panel,Shopping,Sitelinks",11000,16000,16000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1727,klyftpotatis i ugn,烤薯角,se,0,11000,0.20,1.07,klyftpotatis,2025-10-25 00:33:44,"Top stories,Thumbnail,People also ask,Video preview",12000,6900,7300,2015-09-01,"Informational,Non-branded,Non-local"
1728,översätt engelska till svenska text,将英语翻译成瑞典语文本,se,8,11000,0.25,,översätt engelska till svenska text,2025-10-21 03:21:36,"Knowledge card,People also ask",12000,3000,3800,2015-12-04,"Informational,Non-branded,Non-local"
1729,igelkott,刺猬,se,2,11000,0.15,0.49,igelkott,2025-10-24 23:43:00,"Thumbnail,People also ask,Knowledge panel",12000,4900,5000,2015-09-01,"Informational,Non-branded,Non-local"
1730,border collie,边境牧羊犬,se,0,11000,0.20,0.35,border collie,2025-10-21 05:19:58,"Thumbnail,People also ask,Knowledge panel",1720000,1700,1700,2015-09-01,"Informational,Non-branded,Non-local"
1731,dalarna,山谷,se,58,11000,0.15,0.46,visit dalarna,2025-10-21 14:23:02,"Thumbnail,Sitelinks,People also ask,Knowledge panel",20000,4100,4200,2015-09-01,"Informational,Non-branded,Local"
1732,microcement,微水泥,se,0,11000,0.70,1.12,microcement,2025-10-20 08:21:03,"People also ask,Sitelinks,Shopping,Thumbnail",66000,9400,9500,2015-10-18,"Informational,Non-branded,Non-local"
1733,hypertoni,高血压,se,1,11000,0.15,0.61,hypertoni,2025-10-20 05:49:17,"Thumbnail,People also ask,Knowledge panel",12000,3900,3900,2015-09-01,"Informational,Non-branded,Non-local"
1734,einar kidnappad,埃纳尔被绑架,se,0,11000,0.15,,einar kidnappad,2025-10-20 07:24:50,"AI Overview,Thumbnail,People also ask,Video preview",11000,4500,4500,2020-04-22,"Informational,Non-branded,Non-local"
1735,vimmerby,维默比,se,38,11000,0.40,0.46,vimmerby,2025-10-21 13:52:14,"Knowledge panel,People also ask,Sitelinks,Thumbnail,Top stories",17000,4100,4100,2015-09-01,"Informational,Non-branded,Local"
1736,free vpn,免费VPN,se,85,11000,1.70,1.38,vpn free,2025-10-21 12:57:50,"Sitelinks,People also ask",1000000,6900,510000,2015-09-01,"Informational,Non-branded,Non-local"
1737,museum stockholm,斯德哥尔摩博物馆,se,66,11000,0.40,0.64,museum stockholm,2025-10-24 13:06:49,"Thumbnail,Sitelinks,People also ask,Video preview",14000,5800,5900,2015-09-01,"Informational,Non-branded,Local"
1738,översätt svenska engelska,翻译 瑞典语 英语,se,5,11000,0.20,0.25,translate,2025-10-20 12:15:16,"Knowledge card,Sitelinks,People also ask",12000,347000,351000,2015-09-01,"Informational,Non-branded,Non-local"
1739,övervakningskamera,监控摄像头,se,0,11000,0.35,1.23,övervakningskamera,2025-10-24 08:17:36,"Thumbnail,Shopping,People also ask,Video preview",12000,3400,3500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1740,dammsugare bäst i test,测试中最好的真空吸尘器,se,3,11000,0.60,1.59,dammsugare bäst i test,2025-10-24 07:40:37,"Sitelinks,AI Overview,People also ask",12000,10000,10000,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
1741,ungdomsmottagningen,青年招待会,se,0,11000,0.20,0.68,ungdomsmottagningen oskarshamn,2025-10-21 13:08:40,"Thumbnail,Local pack,Sitelinks,People also ask",11000,40,40,2015-09-01,"Informational,Non-branded,Non-local"
1742,arlanda parkering,阿兰达停车场,se,28,11000,0.40,1.21,parkering arlanda,2025-10-23 00:18:56,"Sitelinks,Local pack,People also ask,Thumbnail",11000,39000,39000,2015-09-01,"Informational,Commercial,Non-branded,Local"
