#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
397,اي وظيفة,任何工作,sa,23,17000,0.10,1.04,اي وظيفة,2025-10-24 12:50:26,"Sitelinks,Video preview",17000,29000,29000,2015-09-01,"Informational,Non-branded,Non-local"
398,طاولة طعام,餐桌,sa,0,17000,0.15,0.57,طاولة طعام,2025-10-21 16:46:26,"Top ads,Paid sitelinks,Thumbnail,Sitelinks,Bottom ads",21000,5100,5100,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
399,فساتين,连衣裙,sa,8,17000,0.10,0.45,فستان,2025-10-21 15:49:02,"Thumbnail,Sitelinks",63000,5000,5000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
400,خميس مشيط,海米斯·穆谢特,sa,1,17000,0.50,0.48,خميس مشيط,2025-10-21 01:48:55,"Thumbnail,People also ask,Knowledge panel",22000,2800,3800,2015-09-01,"Informational,Non-branded,Local"
401,مواقيت الصلاة في جازان,吉赞的祈祷时间,sa,0,17000,0.10,0.89,اوقات الصلاة جازان,2025-10-21 00:25:30,Knowledge card,18000,42000,42000,2015-09-01,"Informational,Non-branded,Local"
402,جده,祖母,sa,48,17000,0.25,0.27,جدة,2025-10-21 10:22:52,"Thumbnail,Sitelinks,Knowledge panel,People also ask",23000,13000,16000,2015-09-01,"Informational,Non-branded,Local"
403,نابولي,那不勒斯,sa,3,17000,0.35,0.27,نابولي,2025-10-21 10:02:53,"People also ask,Thumbnail,Sitelinks,Knowledge panel,Top stories",57000,2400,25000,2015-09-22,"Informational,Non-branded,Non-local"
404,السوق الامريكي,美国市场,sa,9,17000,0.60,1.07,السوق الامريكي,2025-10-24 12:38:45,"Sitelinks,People also ask,Video preview,Thumbnail",20000,35000,40000,2015-09-01,"Informational,Non-branded,Non-local"
405,روسيا,俄罗斯,sa,19,16000,0.20,0.64,روسيا,2025-10-21 10:02:53,"Top stories,Thumbnail,Sitelinks,Video preview",95000,4000,15000,2015-09-01,"Informational,Non-branded,Non-local"
406,الأمن السيبراني,网络安全,sa,30,16000,0.40,0.93,الأمن السيبراني,2025-10-21 08:44:14,"Sitelinks,People also ask,Knowledge panel",30000,10000,11000,2015-09-05,"Informational,Non-branded,Non-local"
407,تصغير حجم pdf,减小 pdf 大小,sa,13,16000,0.10,1.43,ضغط pdf,2025-10-20 20:27:44,,22000,269000,348000,2015-09-05,"Informational,Non-branded,Non-local"
408,سكس ياباني,日本 性爱,sa,35,16000,0.10,1.38,سكس ياباني,2025-10-21 08:51:58,,568000,6600,660000,2015-09-02,"Non-branded,Non-local"
409,الملك عبدالله,阿卜杜拉国王,sa,3,16000,0.20,0.51,الملك عبدالله,2025-10-24 16:23:44,"Sitelinks,People also ask,Thumbnail,Video preview,Knowledge panel",29000,14000,16000,2015-09-01,"Informational,Non-branded,Non-local"
410,الغرفة التجارية,商会,sa,40,16000,0.20,0.96,الغرفة التجارية الرياض,2025-10-21 16:48:32,"Sitelinks,Thumbnail",16000,15000,15000,2015-09-01,"Informational,Non-branded,Non-local"
411,غزوان,入侵,sa,1,16000,0.50,1.04,غزوان,2025-10-21 21:26:35,Sitelinks,16000,24000,24000,2015-12-10,"Informational,Non-branded,Non-local"
412,story viewer,故事查看器,sa,75,16000,1.20,,anonyig,2025-10-24 13:31:24,"Sitelinks,Video preview",1220000,37000,4940000,2018-09-04,"Informational,Non-branded,Non-local"
413,القادسية ضد الرائد,卡迪西亚 vs. 拉德,sa,0,16000,0.20,,القادسية ضد الرائد,2025-10-21 13:05:03,"Video preview,People also ask",21000,5800,5800,2018-11-24,"Informational,Non-branded,Non-local"
414,زيت اكليل الجبل,迷迭香油,sa,0,16000,0.15,0.6,زيت اكليل الجبل,2025-10-21 11:11:27,"AI Overview,People also ask,Sitelinks",38000,7000,7000,2015-09-11,"Informational,Commercial,Non-branded,Non-local"
415,تعديل pdf,编辑pdf,sa,16,16000,0.20,1.59,تعديل pdf,2025-10-24 17:00:52,"Top stories,Video preview",22000,36000,52000,2015-09-03,"Informational,Non-branded,Non-local"
416,السيرة الذاتية,传记,sa,34,16000,0.15,0.82,cv,2025-10-21 14:58:07,"Thumbnail,People also ask,Knowledge panel",41000,99000,220000,2015-09-01,"Informational,Non-branded,Non-local"
417,سجاد,萨贾德,sa,0,16000,0.15,0.51,سجاد,2025-10-21 09:35:33,"Thumbnail,Sitelinks,People also ask",56000,1800,2100,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
418,نوفمبر شهر كم,十一月是一个月,sa,4,16000,0.10,0.47,نوفمبر شهر كم,2025-10-21 02:42:55,"AI Overview,People also ask,Sitelinks,Video preview",18000,8400,26000,2015-09-01,"Informational,Non-branded,Non-local"
419,الكلية التقنية,技术学院,sa,19,16000,0.70,0.8,رايات,2025-10-18 21:03:28,"Sitelinks,Local pack,People also ask",16000,72000,72000,2015-09-01,"Informational,Non-branded,Non-local"
420,الانتخابات الامريكية,美国选举,sa,4,16000,7.00,0.77,انتخابات امريكا,2025-10-24 18:32:32,"Top stories,Thumbnail,Video preview",66000,14000,41000,2015-09-03,"Informational,Non-branded,Non-local"
421,عبارات,表达式,sa,0,16000,0.10,0.34,عباره,2025-10-21 02:44:29,"Thumbnail,People also ask,Sitelinks,Video preview",99000,450,1100,2015-09-01,"Informational,Non-branded,Non-local"
422,معمول,通常,sa,0,16000,0.10,0.31,معمول,2025-10-20 03:58:32,"Thumbnail,Video preview,Local teaser pack",28000,3000,3000,2015-09-03,"Informational,Non-branded,Non-local"
423,حجز تذاكر طيران,预订机票,sa,58,16000,0.10,1.22,حجز طيران,2025-10-18 15:52:23,"Top ads,Sitelinks,People also ask,Bottom ads,Paid sitelinks",75000,300000,301000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
424,كاجو,腰果,sa,1,16000,0.10,0.28,كاجو,2025-10-21 01:51:31,"People also ask,Knowledge panel,Thumbnail",49000,1300,7000,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
425,توطين,沉降,sa,3,16000,1.20,0.97,توطين,2025-10-20 21:28:39,"Knowledge panel,People also ask,Thumbnail",18000,13000,13000,2015-09-14,"Informational,Non-branded,Non-local"
426,معجون اسنان,牙膏,sa,0,16000,0.25,0.21,معجون اسنان,2025-10-21 16:14:03,"Thumbnail,Sitelinks,People also ask",34000,1400,1400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
427,داش كام,行车记录仪,sa,4,16000,0.25,1.3,داش كام,2025-10-21 02:17:30,"Sitelinks,People also ask,Knowledge panel",19000,4200,4300,2015-09-25,"Informational,Commercial,Non-branded,Non-local"
428,سمك,鱼,sa,0,16000,0.20,0.18,سمك,2025-10-21 08:41:13,"Thumbnail,Sitelinks,Knowledge panel",55000,1400,1800,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
429,dammam prayer time,达曼祈祷时间,sa,0,16000,2.00,0.57,prayer time,2025-10-21 01:03:35,Knowledge card,17000,31000,31000,2015-09-01,"Informational,Non-branded,Local"
430,سكس خليجي,海湾性爱,sa,30,16000,0.20,1.41,سكس خليجي,2025-10-21 15:08:45,,322000,6400,51000,2015-09-01,"Non-branded,Non-local"
431,palestine,巴勒斯坦,sa,85,16000,0.10,0.37,palestine,2025-10-20 20:29:54,"Thumbnail,Sitelinks,People also ask,Top stories,Knowledge panel,Video preview",1660000,7700,26000,2015-09-02,"Informational,Non-branded,Non-local"
432,ستيتش,缝,sa,0,16000,0.15,0.26,ستيتش,2025-10-21 03:38:29,"Thumbnail,People also ask,Video preview",47000,4700,15000,2015-11-01,"Informational,Non-branded,Non-local"
433,املج,我抹刀,sa,0,16000,0.15,0.85,املج,2025-10-20 12:57:47,"Thumbnail,People also ask,Knowledge panel",18000,7500,8000,2015-09-01,"Informational,Non-branded,Local"
434,الدرعيه,迪里耶,sa,14,16000,0.40,0.4,الدرعيه,2025-10-24 13:52:35,"Sitelinks,People also ask,Thumbnail,Video preview",17000,9300,10000,2015-09-02,"Informational,Non-branded,Local"
435,صيدلية,药店,sa,43,16000,0.25,0.56,النهدي,2025-10-24 20:30:08,"Local pack,Sitelinks,Thumbnail,Video preview,Knowledge panel",51000,272000,272000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
436,ينبع,它源于,sa,1,16000,0.20,0.63,ينبع,2025-10-20 20:51:55,"Knowledge panel,Thumbnail,Sitelinks,People also ask",20000,4700,5300,2015-09-01,"Informational,Non-branded,Local"
437,سكراب,废料,sa,17,16000,0.30,0.18,المظهر الطبي,2025-10-21 17:59:27,"Sitelinks,Local teaser pack,People also ask,Thumbnail",30000,11000,12000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
438,8001241222,8001241222,sa,0,16000,0.15,0.48,800 1241222,2025-10-20 11:25:39,"People also ask,Video preview,Knowledge panel,Thumbnail",17000,2800,2800,2015-09-06,"Informational,Non-branded,Non-local"
439,غزة,加沙,sa,34,16000,0.10,0.49,غزة,2025-10-24 00:33:29,"Knowledge panel,Top stories,Thumbnail,People also ask,Sitelinks,Video preview",214000,1900,16000,2015-09-03,"Informational,Non-branded,Local"
440,عيد الأم,母亲节,sa,1,16000,0.35,0.25,متى يوم الام,2025-10-21 00:37:53,"Knowledge card,People also ask,Thumbnail,Knowledge panel,Video preview",103000,4700,25000,2015-09-03,"Informational,Non-branded,Non-local"
441,سوشي,寿司,sa,2,16000,0.15,0.27,ايزومي,2025-10-21 01:51:45,"Local teaser pack,People also ask,Thumbnail,Video preview",48000,20,20,2015-09-05,"Informational,Non-branded,Non-local"
442,ترحمه,怜悯他,sa,11,16000,0.20,0.13,translate,2025-10-21 08:51:50,"Knowledge card,Sitelinks,Video preview",41000,597000,2170000,2015-09-01,"Informational,Non-branded,Non-local"
443,تحديث الصكوك,更新仪器,sa,15,15000,0.60,1.22,تحديث الصكوك,2025-10-22 01:41:51,"Sitelinks,People also ask",16000,17000,17000,2015-12-12,"Informational,Non-branded,Non-local"
444,pound to sar,英镑兑换萨尔,sa,0,15000,0.10,0.25,gbp to sar,2025-10-24 22:44:44,"People also ask,Sitelinks",22000,4500,7800,2015-09-01,"Informational,Non-branded,Non-local"
445,شنط سفر,旅行包,sa,5,15000,0.15,0.88,شنط سفر,2025-10-24 20:37:04,"Thumbnail,Sitelinks,Video preview",30000,4300,4300,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
446,مسلسلات رمضان 2025,2025年斋月系列,sa,0,15000,0.20,,رمضان ٢٠٢٥,2025-10-20 20:53:08,"Sitelinks,People also ask,Thumbnail,Video preview",154000,7600,68000,2023-04-24,"Informational,Non-branded,Non-local"
447,inr to sar,印度卢比 兑换 SAR,sa,1,15000,0.25,0.38,inr to sar,2025-10-21 07:16:59,People also ask,24000,5800,6200,2015-09-01,"Informational,Non-branded,Non-local"
448,شوكلاته,巧克力,sa,0,15000,0.10,0.14,شوكلاته,2025-10-22 00:13:56,"Local teaser pack,Thumbnail,Video preview",22000,3600,3700,2015-09-04,"Informational,Commercial,Non-branded,Non-local"
449,زعفران,藏红花,sa,4,15000,0.50,0.32,خيوط الزعفران,2025-10-24 10:45:16,"Thumbnail,Sitelinks,People also ask,Video preview",68000,4500,4600,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
450,منتو,门托,sa,0,15000,0.10,0.35,منتو,2025-10-21 08:03:57,"Local teaser pack,Video preview,Thumbnail,People also ask",21000,1400,2100,2015-09-05,"Informational,Non-branded,Non-local"
451,عروض,优惠,sa,12,15000,0.20,0.98,عروض السوق,2025-10-21 01:49:20,"Sitelinks,People also ask,Video preview",33000,8500,8500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
452,صلاة الفجر حفر الباطن,哈法尔·巴廷 (Hafar Al-Batin) 晨祷,sa,0,15000,0.10,0.91,صلاة الفجر حفر الباطن,2025-10-20 16:58:29,Knowledge card,15000,22000,23000,2015-10-17,"Informational,Non-branded,Local"
453,سعر جرام الذهب اليوم,今天一克黄金的价格,sa,31,15000,0.25,0.91,سعر الذهب اليوم,2025-10-22 01:04:16,"Sitelinks,People also ask",212000,995000,1020000,2015-09-03,"Informational,Non-branded,Non-local"
454,الاستثمار,投资,sa,47,15000,0.80,0.99,الاستثمار,2025-10-21 17:31:16,"Sitelinks,Local pack",20000,17000,18000,2015-09-01,"Informational,Non-branded,Non-local"
455,علك,胶,sa,0,15000,0.15,0.23,علك,2025-10-24 13:32:51,"Thumbnail,People also ask,Video preview",18000,1200,1200,2015-09-06,"Informational,Commercial,Non-branded,Non-local"
456,الريال مقابل الدولار,里亚尔兑美元,sa,3,15000,0.35,0.81,تحويل من ريال الى دولار,2025-10-21 23:18:28,"People also ask,Sitelinks",23000,34000,50000,2015-09-02,"Informational,Non-branded,Non-local"
457,برشلونة ضد أتلتيكو مدريد,巴塞罗那 vs 马德里竞技,sa,1,15000,0.15,,برشلونه واتلتيكو مدريد,2025-10-20 03:29:18,"Top stories,Thumbnail,Video preview",229000,6800,150000,2018-03-11,"Informational,Non-branded,Non-local"
458,كرياتين,肌酸,sa,0,15000,0.15,0.59,كرياتين,2025-10-21 01:07:02,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",47000,4400,4400,2015-09-05,"Informational,Non-branded,Non-local"
459,دعاء التوبه,悔改的祷告,sa,0,15000,1.50,0.89,دعاء التوبة,2025-10-21 00:47:45,"People also ask,Video preview",40000,18000,48000,2015-09-15,"Informational,Non-branded,Non-local"
460,اطارات,轮胎,sa,26,15000,0.10,0.35,تاير اكس,2025-10-21 15:51:00,"Local teaser pack,Thumbnail",27000,7600,7700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
461,eid al adha 2025,2025 年宰牲节,sa,11,15000,0.25,,eid al adha 2025,2025-10-21 04:35:27,"People also ask,Knowledge panel,Sitelinks,Video preview",395000,9800,11000,2021-12-19,"Informational,Non-branded,Non-local"
462,شارلوت تلبوري,夏洛特·蒂尔伯里,sa,0,15000,0.20,,شارلوت تلبوري,2025-10-21 09:39:22,Sitelinks,23000,7800,8000,2019-12-04,"Informational,Commercial,Transactional,Non-branded,Non-local"
463,موريشيوس,毛里求斯,sa,0,15000,0.15,0.6,موريشيوس,2025-10-24 16:23:10,"People also ask,Thumbnail,Sitelinks,Video preview,Knowledge panel",30000,3000,6900,2015-09-01,"Informational,Non-branded,Non-local"
464,البوابة الالكترونية,电子门户,sa,26,15000,0.80,0.8,البوابة الالكترونية,2025-10-21 19:05:49,Knowledge panel,41000,55000,55000,2015-09-01,"Navigational,Non-branded,Non-local"
465,اختبار الحساسين,灵敏度测试,sa,1,15000,1.20,,اختبار الحساسين,2025-10-21 01:56:28,People also ask,21000,5600,7900,2020-11-02,"Informational,Non-branded,Non-local"
466,كرسي,椅子,sa,0,15000,0.25,0.2,كراسي,2025-10-24 08:08:14,"Thumbnail,Sitelinks,Video preview,Shopping Ads",33000,400,400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
467,دولاب ملابس,衣柜,sa,20,15000,0.15,0.45,دولاب ملابس,2025-10-24 22:57:07,"Thumbnail,Sitelinks,People also ask,Video preview",21000,2600,2600,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
468,صلاة الفجر جازان,晨礼祈祷，吉赞,sa,0,15000,0.20,0.59,اذان العصر جازان,2025-10-21 00:28:48,Knowledge card,15000,60000,60000,2015-09-18,"Informational,Non-branded,Local"
469,الملك فيصل,费萨尔国王,sa,12,15000,0.25,0.56,الملك فيصل,2025-10-24 17:57:29,"Sitelinks,People also ask,Video preview,Thumbnail",25000,16000,20000,2015-09-01,"Informational,Non-branded,Non-local"
470,white,白色的,sa,77,15000,0.20,0.27,white,2025-10-21 03:34:02,"Thumbnail,Sitelinks,Knowledge panel",2180000,1900,140000,2015-09-01,"Informational,Non-branded,Non-local"
471,تحويل,转变,sa,27,15000,0.25,0.74,تحويل صورة الى pdf,2025-10-21 16:09:06,,32000,298000,436000,2015-09-01,"Informational,Non-branded,Non-local"
472,سلم الرواتب,薪资等级,sa,0,15000,0.30,0.75,سلم الرواتب,2025-10-25 00:47:30,"Sitelinks,Video preview",19000,5200,5300,2015-09-01,"Informational,Non-branded,Non-local"
473,الحج,朝觐,sa,10,15000,0.40,0.84,وزارة الحج والعمرة,2025-10-24 20:42:23,"Knowledge card,Sitelinks,People also ask,Top stories,Thumbnail,Video preview,Knowledge panel",42000,45000,47000,2015-09-01,"Informational,Non-branded,Non-local"
474,translate tagalog to english,将他加禄语翻译成英语,sa,38,15000,0.15,0.18,tagalog to english,2025-10-21 23:57:34,"Knowledge card,Sitelinks",2370000,13000,448000,2015-09-02,"Informational,Non-branded,Non-local"
475,freelancer,自由职业者,sa,57,14000,0.25,0.97,freelancer,2025-10-20 12:01:10,"Sitelinks,Knowledge panel,People also ask",1330000,67000,69000,2015-09-02,"Informational,Non-branded,Non-local"
476,سفرجل,藏红花,sa,0,14000,0.10,0.29,سفرجل,2025-10-20 22:39:57,"People also ask,Video preview",50000,1700,11000,2015-09-04,"Informational,Commercial,Transactional,Non-branded,Non-local"
477,بديل الرخام,大理石替代品,sa,0,14000,0.30,0.67,بديل الرخام,2025-10-21 17:46:38,"AI Overview,Thumbnail,People also ask,Video preview",56000,1700,1700,2016-05-09,"Informational,Commercial,Non-branded,Non-local"
478,سبورت,运动,sa,50,14000,0.35,1.07,سبورت,2025-10-20 18:16:31,Sitelinks,21000,12000,12000,2015-09-01,"Informational,Non-branded,Non-local"
479,سوق الاسهم السعودي,沙特股市,sa,10,14000,0.45,1.09,جميع الأسهم اليوم,2025-10-24 21:28:22,Sitelinks,15000,276000,277000,2015-09-01,"Informational,Non-branded,Non-local"
480,الصين,中国,sa,4,14000,0.10,0.5,الصين,2025-10-21 14:22:41,"Top stories,Thumbnail,Knowledge panel,Sitelinks,Video preview",59000,2200,9100,2015-09-01,"Informational,Non-branded,Non-local"
481,livescore,即时比分,sa,89,14000,0.15,1,live score,2025-10-20 19:39:02,Sitelinks,18450000,55000,17710000,2015-09-01,"Informational,Non-branded,Non-local"
482,best new movies,最佳新电影,sa,28,14000,0.35,0.44,best new movies,2025-10-18 06:47:07,"Thumbnail,People also ask,Video preview,Sitelinks",567000,3000,805000,2015-10-31,"Informational,Non-branded,Non-local"
483,calorie calculator,卡路里计算器,sa,69,14000,0.15,1.26,calorie calculator,2025-10-21 13:06:26,Knowledge card,1490000,14000,1670000,2015-09-06,"Informational,Non-branded,Non-local"
484,time,时间,sa,94,14000,0.30,0.36,الساعه كم,2025-10-21 16:52:47,Sitelinks,7500000,9700,23000,2015-09-02,"Informational,Non-branded,Non-local"
485,cai,蔡,sa,86,14000,0.10,0.37,character ai,2025-10-20 22:04:27,Sitelinks,460000,39000,6170000,2015-09-03,"Informational,Non-branded,Non-local"
486,بهارات,香料,sa,12,14000,0.40,0.44,بهارات,2025-10-24 10:40:07,"Local teaser pack,Thumbnail,People also ask,Sitelinks,Video preview",27000,2800,2900,2015-09-04,"Informational,Commercial,Non-branded,Non-local"
487,التأهيل الشامل دخول,综合资质准入,sa,30,14000,0.80,,التأهيل الشامل دخول,2025-10-22 01:27:56,"People also ask,Sitelinks",15000,57000,57000,2017-04-29,"Informational,Navigational,Non-branded,Non-local"
488,العمل عن بعد,远程工作,sa,28,14000,0.20,1.23,العمل عن بعد,2025-10-24 22:00:29,"Sitelinks,Video preview",17000,27000,28000,2015-09-01,"Informational,Non-branded,Non-local"
489,١٠٠ دولار كم ريال سعودي,100 美元 为 沙特里亚尔,sa,2,14000,0.90,,١٠٠ دولار كم ريال سعودي,2025-10-21 21:26:39,"People also ask,Sitelinks",21000,4200,5100,2015-11-10,"Informational,Non-branded,Non-local"
490,eid ul fitr 2024 saudi arabia,2024 年沙特阿拉伯开斋节,sa,1,14000,0.70,,eid ul fitr 2024 saudi arabia,2025-10-21 13:43:27,"People also ask,Thumbnail,Knowledge panel",14000,2900,2900,2022-07-13,"Informational,Non-branded,Non-local"
491,المنصة التطوعية,志愿服务平台,sa,0,14000,0.70,,العمل التطوعي,2025-10-20 20:20:44,,15000,89000,89000,2020-04-03,"Informational,Non-branded,Non-local"
492,ياسر الرميان,亚西尔·鲁迈扬,sa,0,14000,0.20,0.87,ياسر الرميان,2025-10-20 23:34:03,"People also ask,Knowledge panel,Video preview",17000,4700,5500,2015-11-28,"Informational,Non-branded,Non-local"
493,egypt,埃及,sa,90,14000,0.15,0.33,egypt,2025-10-24 00:09:44,"Knowledge panel,Thumbnail,Sitelinks,People also ask,Top stories,Video preview",986000,1100,94000,2015-09-01,"Informational,Non-branded,Non-local"
494,طاولات خدمه,服务台,sa,0,14000,0.20,0.72,طاولات خدمه,2025-10-21 01:27:06,"Top ads,Paid sitelinks,Thumbnail,Bottom ads",14000,8800,9500,2015-09-28,"Informational,Commercial,Non-branded,Non-local"
495,شراء اثاث مستعمل بالرياض,在利雅得购买二手家具,sa,44,14000,1.80,0.53,شراء اثاث مستعمل بالرياض,2025-10-21 03:02:29,"Local teaser pack,People also ask",19000,5700,6300,2015-09-09,"Informational,Commercial,Transactional,Non-branded,Local"
496,pdf compressor,PDF压缩器,sa,82,14000,0.10,1.47,pdf compressor,2025-10-22 23:30:58,Video preview,2300000,39000,6570000,2015-09-01,"Informational,Non-branded,Non-local"
497,برجر,汉堡,sa,0,14000,0.20,0.25,برجر,2025-10-24 14:34:52,"Local teaser pack,People also ask,Thumbnail,Sitelinks,Video preview",33000,1000,1000,2015-09-06,"Informational,Commercial,Transactional,Non-branded,Non-local"
498,riyal to rupees,里亚尔兑换卢比,sa,0,14000,0.15,0.21,sar / inr,2025-10-21 10:33:42,"People also ask,Sitelinks",21000,39000,41000,2015-09-01,"Informational,Non-branded,Non-local"
499,فواكه,水果,sa,4,14000,0.15,0.31,فواكه,2025-10-20 16:00:30,"Thumbnail,Sitelinks,People also ask,Video preview",39000,5100,13000,2015-09-01,"Informational,Non-branded,Non-local"
500,النصر ضد الفتح,战胜征服,sa,0,14000,0.45,,مباراة النصر,2025-10-21 14:57:40,"Top stories,Thumbnail,Video preview",44000,62000,80000,2016-08-15,"Informational,Non-branded,Non-local"
501,اذان المغرب الخرج,玛格里布在 Al Kharj 召唤祈祷,sa,0,14000,0.10,0.66,اذان الخرج,2025-10-22 00:02:36,Knowledge card,14000,23000,23000,2015-09-18,"Informational,Non-branded,Local"
502,اذان الفجر حائل,晨祷呼唤祈祷，万岁,sa,0,14000,0.30,0.69,اذان حائل,2025-10-24 14:58:15,"Knowledge card,Video preview",14000,69000,69000,2015-09-11,"Informational,Non-branded,Local"
503,انجليزي,英语,sa,13,14000,0.35,0.32,translate,2025-10-21 15:23:46,"Sitelinks,Video preview",38000,597000,2170000,2015-09-01,"Informational,Non-branded,Non-local"
504,خلفية,背景,sa,2,14000,0.15,0.28,خلفيات,2025-10-21 21:26:44,"Thumbnail,Knowledge panel,Sitelinks,People also ask",32000,27000,147000,2015-09-02,"Informational,Non-branded,Non-local"
505,مكتبه,图书馆,sa,45,14000,0.15,0.32,جرير,2025-10-20 23:35:57,"Top ads,Local teaser pack,Sitelinks,Video preview,Bottom ads,Paid sitelinks",23000,542000,564000,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
506,usd / egp,美元/埃及镑,sa,29,14000,0.25,,سعر الدولار مقابل الجنيه,2025-10-16 02:04:36,"Sitelinks,People also ask",60000,28000,120000,2020-03-09,"Informational,Non-branded,Non-local"
507,مسجد,清真寺,sa,2,14000,0.30,0.27,مسجد,2025-10-22 00:01:19,"Local teaser pack,Thumbnail,Sitelinks,Knowledge panel",49000,2000,5400,2015-09-01,"Informational,Non-branded,Non-local"
508,موعد,一个约会,sa,15,14000,0.50,1.05,موعد,2025-10-20 11:46:04,Sitelinks,27000,25000,25000,2015-09-01,"Informational,Transactional,Non-branded,Non-local"
509,جرانولا,格兰诺拉麦片,sa,0,14000,0.15,0.32,جرانولا,2025-10-21 16:06:34,"Thumbnail,People also ask,Video preview",24000,1900,1900,2015-09-21,"Informational,Non-branded,Non-local"
510,maghrib time jeddah,吉达 马格里布时间,sa,0,14000,0.90,0.56,jeddah prayer time,2025-10-21 02:00:02,Knowledge card,14000,75000,77000,2015-10-17,"Informational,Non-branded,Local"
511,استعلام عن طلب زيارة عائلية برقم الطلب,使用申请号码查询探亲请求,sa,3,14000,1.00,1.14,وزارة الخارجية,2025-10-21 20:51:43,"Sitelinks,People also ask,Video preview",20000,540000,612000,2016-03-01,"Informational,Non-branded,Non-local"
512,bank,银行,sa,64,14000,0.10,0.27,بنك البلاد,2025-10-21 02:37:42,"Local pack,People also ask,Sitelinks",1790000,91000,91000,2015-09-03,"Informational,Non-branded,Non-local"
513,kerala lottery results,喀拉拉邦 彩票结果,sa,48,14000,2.50,1.77,kerala lottery results,2025-10-21 22:35:33,"Top stories,Thumbnail,Sitelinks",190000,7100,4340000,2015-09-01,"Informational,Non-branded,Local"
514,خبز تورتيلا,玉米饼面包,sa,0,14000,0.10,0.38,خبز تورتيلا,2025-10-21 15:49:51,"Video preview,People also ask,Thumbnail",23000,2500,7600,2015-09-04,"Informational,Commercial,Non-branded,Non-local"
515,جميع الأسهم,所有股票,sa,5,14000,0.60,1.09,جميع الأسهم اليوم,2025-10-22 00:49:25,Sitelinks,14000,270000,271000,2015-09-10,"Informational,Non-branded,Non-local"
516,الاستعلام عن التامين الطبي,医疗保险查询,sa,17,14000,0.45,1.15,استعلام عن تامين طبي,2025-10-21 11:55:51,"Featured snippet,Sitelinks,People also ask",14000,105000,106000,2015-09-01,"Informational,Non-branded,Non-local"
517,الاسواق العالمية,全球市场,sa,10,14000,0.50,1.1,الاسواق العالمية,2025-10-21 16:12:03,Sitelinks,22000,27000,34000,2015-09-01,"Informational,Non-branded,Non-local"
518,jooty,朱茨,sa,0,14000,0.60,,alooytv,2025-10-24 11:18:08,"Thumbnail,Sitelinks,Video preview",17000,956000,1050000,2018-07-14,"Informational,Non-branded,Non-local"
519,today arabic date,今天阿拉伯日期,sa,34,14000,0.10,0.8,arabic date,2025-10-24 18:40:51,"People also ask,Sitelinks,Video preview",28000,7300,17000,2015-09-01,"Informational,Non-branded,Non-local"
520,صبار,仙人掌,sa,8,14000,0.15,0.19,صبار,2025-10-21 22:38:16,Sitelinks,35000,5100,7700,2015-09-01,"Informational,Non-branded,Non-local"
521,غسالة صحون,洗碗机,sa,0,14000,0.15,0.74,غسالة صحون,2025-10-24 06:37:13,"Thumbnail,Sitelinks,Knowledge panel,People also ask,Video preview",18000,6600,7000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
522,restaurants near me,我附近的餐馆,sa,22,14000,0.35,0.18,best restaurants in tabuk,2025-10-21 02:51:08,"Local teaser pack,Thumbnail",9720000,70,70,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Local"
523,ريتينول,视黄醇,sa,0,14000,0.15,0.45,الريتينول,2025-10-21 17:43:10,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",35000,9600,9600,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
524,رتب العسكرية,军衔,sa,4,14000,0.20,0.65,الرتب العسكرية بالترتيب,2025-10-21 18:37:53,"Featured snippet,People also ask,Knowledge panel,Thumbnail,Sitelinks",16000,3800,3900,2015-09-08,"Informational,Non-branded,Non-local"
525,استشوار,咨询,sa,0,14000,0.15,0.21,استشوار,2025-10-21 04:01:33,,23000,1000,1000,2015-09-06,"Informational,Commercial,Non-branded,Non-local"
526,سحلب,兰花,sa,0,14000,0.15,0.46,سحلب,2025-10-21 00:55:22,"People also ask,Thumbnail,Video preview",36000,2400,8100,2015-09-01,"Informational,Non-branded,Non-local"
