#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
8770,さつまいも 収穫時期,红薯收获时节,jp,1,10000,0.15,1.26,さつまいも 収穫時期,2025-10-21 21:36:28,"AI Overview,People also ask,Video preview,Sitelinks",10000,13000,13000,2015-09-01,"Informational,Non-branded,Non-local"
8771,天気 奥州市,天气 奥州市,jp,0,10000,0.30,0.81,奥州市 天気,2025-10-22 02:09:39,"Knowledge card,Sitelinks",10000,6900,6900,2016-04-16,"Informational,Non-branded,Local"
8772,初潮,初潮,jp,1,10000,0.30,0.64,初潮,2025-10-21 19:13:38,"Thumbnail,Sitelinks,People also ask",11000,9300,9300,2015-09-04,"Informational,Non-branded,Non-local"
8773,面白い顔,滑稽的脸,jp,0,10000,0.15,0.23,変顔,2025-10-22 19:07:39,"Thumbnail,People also ask,Video preview",10000,7900,7900,2015-09-01,"Informational,Non-branded,Non-local"
8774,おかゆ レシピ,粥食谱,jp,0,10000,1.20,1.16,おかゆ 作り方,2025-10-21 16:20:25,"Top stories,Thumbnail,Video preview,People also ask",10000,21000,21000,2015-09-01,"Informational,Non-branded,Non-local"
8775,毛細血管拡張症,毛细血管扩张,jp,0,10000,0.35,0.79,毛細血管拡張症,2025-10-24 16:37:02,"Thumbnail,People also ask,Knowledge panel,Video preview",11000,3600,3600,2015-09-01,"Informational,Non-branded,Non-local"
8776,マグネシウム サプリ,镁补充剂,jp,3,10000,0.10,1.04,マグネシウム サプリ,2025-10-21 14:25:24,"People also ask,Sitelinks",10000,8800,8800,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
8777,結婚指輪 人気,结婚戒指受欢迎程度,jp,4,10000,0.60,1.47,結婚指輪 ブランド,2025-10-21 19:17:56,"Thumbnail,People also ask,Sitelinks",11000,21000,22000,2015-09-06,"Informational,Commercial,Non-branded,Non-local"
8778,グリーン車 中央線,专线车 中央线,jp,1,10000,1.00,,グリーン車,2025-10-21 07:54:03,"Sitelinks,Thumbnail,People also ask,Video preview",10000,49000,49000,2015-10-16,"Informational,Non-branded,Non-local"
8779,明月院,明月院,jp,13,10000,0.15,0.77,明月院 見どころ,2025-10-21 05:16:29,"Thumbnail,Sitelinks,People also ask,Knowledge panel",11000,5700,5700,2015-09-04,"Informational,Non-branded,Non-local"
8780,賃金台帳,工资台账,jp,0,10000,1.00,1.14,賃金台帳,2025-10-21 01:14:09,"Sitelinks,People also ask,Knowledge panel",11000,8200,8300,2015-09-01,"Informational,Non-branded,Non-local"
8781,登録販売者 資格,注册卖家资质,jp,5,10000,0.60,1.11,登録販売者 資格,2025-10-21 10:40:18,"AI Overview,Thumbnail,People also ask,Sitelinks",10000,24000,24000,2015-09-03,"Informational,Non-branded,Non-local"
8782,近くのリサイクルショップ,附近的旧货店,jp,0,10000,0.35,0.43,家電リサイクルショップ 近く,2025-10-20 22:33:17,"Local teaser pack,People also ask",11000,60,60,2015-09-21,"Informational,Non-branded,Local"
8783,美白美容液,美白美容液,jp,0,10000,0.25,1.39,美白美容液,2025-10-21 18:22:34,"Thumbnail,Sitelinks,People also ask",11000,4300,4300,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
8784,ネパール語 翻訳,尼泊尔语翻译,jp,0,10000,0.25,0.48,翻訳,2025-10-21 09:17:05,Knowledge card,10000,2200000,2200000,2015-09-06,"Informational,Non-branded,Non-local"
8785,北海道犬,北海道犬,jp,3,10000,0.25,0.64,アイヌ犬,2025-10-25 00:01:13,"Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",11000,2500,2500,2015-09-01,"Informational,Non-branded,Non-local"
8786,テスタ,测试员,jp,1,10000,0.10,0.97,テスタ,2025-10-21 19:12:46,"Top stories,Thumbnail,People also ask,Video preview,Sitelinks",10000,2600,2600,2015-09-03,"Informational,Non-branded,Non-local"
8787,トウカイテイオー,东海定王,jp,6,10000,0.15,0.85,トウカイテイオー,2025-10-21 18:59:29,"Sitelinks,Knowledge panel,People also ask,Video preview",10000,3700,3800,2015-09-01,"Informational,Non-branded,Non-local"
8788,名古屋競輪,名古屋庆林赛,jp,1,10000,1.80,1.05,名古屋競輪,2025-10-21 00:18:04,"Sitelinks,Knowledge panel,Video preview,People also ask",10000,8400,8400,2015-09-08,"Informational,Non-branded,Local"
8789,キーホルダー 手作り,钥匙扣手工制作,jp,0,10000,0.25,0.91,キーホルダー 手作り,2025-10-21 13:14:11,"Shopping,Thumbnail,Sitelinks,Video preview,People also ask",10000,4200,4200,2015-09-04,"Informational,Commercial,Non-branded,Non-local"
8790,message,信息,jp,25,10000,0.10,0.28,message,2025-10-22 17:18:52,"Knowledge card,Sitelinks,People also ask,Video preview,Thumbnail",444000,700,700,2015-09-01,"Informational,Non-branded,Non-local"
8791,推しうちわ,推扇,jp,1,10000,0.10,,推し活 うちわ,2025-10-21 12:41:27,"Shopping,Thumbnail,People also ask,Sitelinks",11000,9600,9600,2016-01-19,"Commercial,Transactional,Non-branded,Non-local"
8792,ハイボール 作り方,如何制作高球威士忌,jp,0,10000,1.70,1.39,ハイボール 作り方,2025-10-21 18:00:08,"AI Overview,Thumbnail,People also ask,Top stories",10000,20000,20000,2015-09-03,"Informational,Non-branded,Non-local"
8793,台風 最新,台风最新,jp,81,10000,0.15,0.95,台風,2025-10-21 23:57:40,"Sitelinks,Top stories,Thumbnail,People also ask",10000,302000,303000,2015-09-03,"Informational,Non-branded,Non-local"
8794,ヘアサロン,美发沙龙,jp,61,10000,0.10,0.6,ホットペッパービューティー,2025-10-21 15:23:03,"Sitelinks,Local pack,Knowledge panel,People also ask",10000,1200000,1200000,2015-09-04,"Informational,Non-branded,Non-local"
8795,レンジフード 掃除,抽油烟机清洁,jp,1,10000,0.20,1.57,レンジフード 掃除,2025-10-21 19:56:25,"AI Overview,Thumbnail,Sitelinks,People also ask",10000,8700,8700,2015-09-02,"Informational,Non-branded,Non-local"
8796,仮想デスクトップ,虚拟桌面,jp,2,10000,1.00,0.9,仮想デスクトップ,2025-10-24 09:18:54,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",10000,3900,4100,2015-09-01,"Informational,Non-branded,Non-local"
8797,道頓堀 お好み焼き,道顿堀御好烧,jp,2,10000,0.10,0.79,道頓堀,2025-10-21 19:16:17,"Sitelinks,Local pack,Knowledge panel",10000,30000,30000,2015-09-03,"Informational,Non-branded,Local"
8798,disabled,残疾人,jp,1,10000,1.10,0.29,disabled,2025-10-20 21:46:45,"Knowledge card,People also ask",63000,300,300,2015-09-01,"Informational,Non-branded,Non-local"
8799,任意整理とは,什么是自愿安排？,jp,3,10000,1.10,1.16,任意整理とは,2025-10-24 08:47:11,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",10000,9800,9800,2015-09-05,"Informational,Non-branded,Non-local"
8800,haku,白,jp,5,10000,0.15,0.81,haku,2025-10-22 01:32:03,"Sitelinks,People also ask",79000,8800,8800,2015-09-01,"Informational,Non-branded,Non-local"
8801,ネットショップ,网上商店,jp,81,10000,1.30,0.76,楽天,2025-10-21 21:18:03,Sitelinks,11000,7360000,7530000,2015-09-01,"Informational,Non-branded,Non-local"
8802,ひすいこたろう,玉小太郎,jp,4,10000,0.10,0.83,ひすいこたろう,2025-10-21 03:23:53,"Thumbnail,People also ask,Video preview",10000,5700,5700,2015-10-11,"Informational,Non-branded,Non-local"
8803,軽度知的障害,轻度智力障碍,jp,0,10000,0.10,0.94,軽度知的障害,2025-10-24 06:45:55,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",10000,14000,14000,2015-09-01,"Informational,Non-branded,Non-local"
8804,ミャンマー 地震 震度,缅甸地震烈度,jp,2,10000,0.90,,ミャンマー 地震 震度,2025-10-21 22:53:29,"Featured snippet,People also ask,Video preview",10000,3700,3700,2025-03-28,"Informational,Non-branded,Non-local"
8805,プログラミングスクール,编程学校,jp,33,10000,2.50,1.24,テックアカデミー,2025-10-24 22:08:06,"Sitelinks,Local pack,People also ask,Video preview",11000,11000,11000,2015-09-15,"Informational,Commercial,Non-branded,Non-local"
8806,付加年金制度,附加养老金制度,jp,3,10000,0.35,1.16,付加年金制度,2025-10-21 09:30:32,"Sitelinks,People also ask",10000,14000,14000,2016-04-02,"Informational,Non-branded,Non-local"
8807,卵巣嚢腫,卵巢囊肿,jp,3,10000,0.10,0.88,卵巣嚢腫,2025-10-21 04:25:02,"AI Overview,Thumbnail,People also ask",10000,4600,4700,2015-09-01,"Informational,Non-branded,Non-local"
8808,勝海舟,胜海舟,jp,7,10000,0.10,0.78,勝海舟,2025-10-21 22:54:16,"Thumbnail,People also ask,Knowledge panel",10000,7600,7600,2015-09-01,"Informational,Non-branded,Non-local"
8809,finance,金融,jp,28,10000,0.80,0.54,株価,2025-10-21 15:21:41,"Knowledge card,People also ask,Sitelinks",1180000,806000,807000,2015-09-02,"Informational,Non-branded,Non-local"
8810,電卓 - 無料,计算器 - 免费,jp,23,10000,0.15,,計算機,2025-10-21 22:55:53,"Knowledge card,People also ask",10000,50000,50000,2022-09-05,"Informational,Non-branded,Non-local"
8811,富士額,富士量,jp,0,10000,0.10,0.78,富士額,2025-10-21 19:50:06,"AI Overview,Thumbnail,People also ask",10000,5300,5300,2015-09-02,"Informational,Non-branded,Non-local"
8812,本郷愛 えろ,本乡爱罗,jp,48,10000,0.20,,本郷愛 動画,2025-10-21 17:57:05,,11000,27000,27000,2021-11-28,"Transactional,Non-branded,Non-local"
8813,金価格予想,黄金价格预测,jp,0,10000,0.60,1.23,金価格予想 2025,2025-10-21 16:57:28,"Top stories,Thumbnail,Sitelinks,People also ask,Video preview",10000,1900,1900,2015-09-05,"Informational,Non-branded,Non-local"
8814,下北沢 カレー,下北泽咖喱,jp,0,10000,0.15,1,下北沢 カレー,2025-10-21 23:02:46,"Sitelinks,Local teaser pack,Thumbnail",10000,5200,5200,2015-09-02,"Informational,Non-branded,Local"
8815,パーマ メンズ ゆるめ,男士宽松烫发,jp,0,10000,0.10,0.56,メンズパーマ ゆるめ,2025-10-21 06:36:48,"Thumbnail,People also ask",10000,13000,13000,2015-10-20,"Informational,Non-branded,Non-local"
8816,fox,狐狸,jp,50,10000,0.10,0.71,fox news,2025-10-22 03:21:03,"Sitelinks,Knowledge panel,People also ask",2620000,28000,22150000,2015-09-01,"Informational,Non-branded,Non-local"
8817,インクラインダンベルプレス,上斜哑铃推举,jp,0,10000,0.35,0.86,インクラインダンベルプレス,2025-10-21 10:02:49,"Thumbnail,People also ask,Sitelinks,Video preview",11000,5800,5800,2015-09-02,"Informational,Non-branded,Non-local"
8818,イソトレチノイン 通販,异维A酸邮购,jp,0,10000,0.70,,イソトレチノイン 通販,2025-10-22 01:01:24,"Thumbnail,Sitelinks,People also ask",10000,600,600,2017-01-20,"Informational,Commercial,Transactional,Non-branded,Non-local"
8819,金貨,金币,jp,23,10000,0.10,0.86,金貨,2025-10-24 15:48:50,"Sitelinks,Shopping,Thumbnail,People also ask,Top stories,Video preview",10000,18000,18000,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
8820,桜遙,佐仓遥,jp,0,10000,0.20,,桜遙,2025-10-21 21:26:40,"People also ask,Sitelinks",10000,6400,6400,2021-10-22,"Informational,Commercial,Non-branded,Non-local"
8821,記憶力,记忆力,jp,0,10000,0.15,0.82,記憶力,2025-10-21 12:11:48,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",12000,11000,11000,2015-09-02,"Informational,Non-branded,Non-local"
8822,デッサン人形,绘图娃娃,jp,1,10000,0.10,0.99,デッサン人形,2025-10-21 00:51:47,"Sitelinks,Knowledge panel,People also ask",10000,4800,4800,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
8823,アーモンドミルク 効果,杏仁奶功效,jp,2,10000,0.10,1.1,アーモンドミルク 効果,2025-10-22 17:24:25,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",11000,7300,7400,2015-09-21,"Informational,Non-branded,Non-local"
8824,アウトサイダー,局外人,jp,13,10000,0.10,0.59,アウトサイダー,2025-10-21 10:59:04,"Thumbnail,Sitelinks,Video preview,People also ask",11000,3500,3500,2015-09-04,"Informational,Non-branded,Non-local"
8825,稼げる仕事,有利可图的工作,jp,0,10000,0.90,1.52,稼げる 仕事,2025-10-21 01:41:06,"Sitelinks,People also ask",11000,17000,17000,2015-09-01,"Informational,Non-branded,Non-local"
8826,近くのご飯が美味しいカラオケ,附近有卡拉 OK 餐厅,jp,6,10000,0.70,,ビッグエコー ドリンク 料金,2025-10-21 20:26:05,"Local teaser pack,People also ask",10000,1200,1200,2024-11-07,"Informational,Non-branded,Local"
8827,柏島,柏岛,jp,1,10000,0.25,0.75,柏島,2025-10-22 00:00:36,"Knowledge panel,Thumbnail,Sitelinks,People also ask",11000,2500,2500,2015-09-03,"Informational,Non-branded,Local"
8828,借りる,借,jp,6,10000,1.90,0.38,借りる 貸す,2025-10-21 13:59:47,"AI Overview,Thumbnail,People also ask,Sitelinks",11000,1900,1900,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
8829,attract,吸引,jp,3,10000,0.15,0.31,attract 意味,2025-10-21 23:21:08,"Knowledge card,Sitelinks,Thumbnail,People also ask",40000,300,300,2015-09-03,"Informational,Non-branded,Non-local"
8830,水質汚染,水污染,jp,5,10000,1.20,0.57,水質汚染,2025-10-22 13:10:59,"Featured snippet,People also ask,Sitelinks,Video preview,Knowledge panel",10000,2400,2400,2015-09-09,"Informational,Non-branded,Non-local"
8831,砂漠化,荒漠化,jp,4,10000,0.30,0.99,砂漠化,2025-10-21 02:48:10,"AI Overview,Thumbnail,People also ask,Sitelinks,Knowledge panel",10000,8000,8000,2015-09-01,"Informational,Non-branded,Non-local"
8832,pdf 書き込み,pdf写作,jp,11,10000,0.40,1.32,pdf 文字入力,2025-10-21 16:56:11,"AI Overview,Thumbnail,People also ask",11000,25000,25000,2015-09-01,"Informational,Non-branded,Non-local"
8833,救急救命士,护理人员,jp,10,10000,0.10,0.61,救急救命士,2025-10-22 00:23:46,"AI Overview,Thumbnail,Sitelinks,People also ask",10000,2100,2100,2015-09-01,"Informational,Non-branded,Non-local"
8834,最近のニュース 面接,最近的新闻采访,jp,0,10000,0.80,1.14,最近のニュース 面接,2025-10-21 10:03:21,"People also ask,Sitelinks",10000,9000,9100,2015-09-23,"Informational,Non-branded,Non-local"
8835,キャリアコンサルタント 難易度,职业顾问难度等级,jp,0,10000,0.80,1.6,キャリアコンサルタント 難易度,2025-10-21 14:12:36,"AI Overview,Top ads,Paid sitelinks,People also ask,Sitelinks,Bottom ads",10000,3000,3000,2015-10-01,"Informational,Non-branded,Non-local"
8836,avtuber,AVtuber,jp,0,10000,0.60,1.3,avtuber,2025-10-21 18:11:01,"Sitelinks,Knowledge panel",13000,21000,21000,2017-10-03,"Informational,Non-branded,Non-local"
8837,レピュテーションリスク,声誉风险,jp,1,10000,1.00,0.48,レピュテーションリスク,2025-10-21 20:52:16,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel",11000,3800,3800,2015-09-08,"Informational,Non-branded,Non-local"
8838,ぞうさんパクパク,大象帕库,jp,7,10000,0.20,,ぞうさんパクパク,2025-10-21 22:13:17,People also ask,10000,16000,16000,2019-10-07,"Informational,Non-branded,Non-local"
8839,帰省とは,什么叫归家？,jp,0,10000,0.10,0.47,帰省とは,2025-10-21 18:33:10,"Knowledge card,People also ask,Sitelinks",10000,600,600,2015-09-07,"Informational,Non-branded,Non-local"
8840,手取り25万,"实得工资 250,000",jp,0,10000,1.50,1.23,手取り25万,2025-10-21 05:44:05,"AI Overview,People also ask,Sitelinks",10000,9900,9900,2015-09-07,"Informational,Non-branded,Non-local"
8841,フケ シャンプー,去屑洗发水,jp,2,10000,0.15,1.52,フケ シャンプー,2025-10-22 02:39:03,"People also ask,Sitelinks,Shopping,Thumbnail",11000,24000,24000,2015-09-05,"Informational,Commercial,Non-branded,Non-local"
8842,敷布団 おすすめ,推荐蒲团,jp,0,10000,0.15,1.63,敷布団 おすすめ,2025-10-22 12:53:19,"Thumbnail,Sitelinks,People also ask,Video preview",10000,8800,8800,2015-09-06,"Informational,Commercial,Non-branded,Non-local"
8843,エアコン クリーニング,空调清洗,jp,0,10000,0.70,1.3,エアコン クリーニング 業者 おすすめ,2025-10-20 23:27:40,"People also ask,Local pack",10000,0,0,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
8844,1818 エンジェルナンバー,第1818章 天使号,jp,0,10000,0.15,1.05,1818 エンジェルナンバー,2025-10-21 07:00:02,"AI Overview,Thumbnail,Sitelinks,People also ask",10000,14000,14000,2015-09-04,"Informational,Non-branded,Non-local"
8845,エクステリア,外部的,jp,33,10000,0.45,0.61,エクスショップ,2025-10-24 08:58:29,"Local teaser pack,People also ask,Thumbnail,Sitelinks,Video preview,Knowledge panel",11000,9000,9100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
8846,美術館 東京 おすすめ 展覧会,东京美术馆推荐展览,jp,2,10000,0.30,,美術館 東京 おすすめ 展覧会,2025-10-22 03:21:31,"Sitelinks,AI Overview",10000,5600,5700,2015-11-04,"Informational,Non-branded,Local"
8847,遊び場,操场,jp,10,10000,0.35,0.47,仙台 室内 遊び場,2025-10-21 12:03:49,"Local teaser pack,Thumbnail,Sitelinks",10000,40,40,2015-09-13,"Informational,Non-branded,Non-local"
8848,ステップ,步,jp,20,10000,0.20,0.49,ステップ,2025-10-22 00:28:51,"Sitelinks,Local pack",11000,4500,4500,2015-09-01,"Informational,Non-branded,Non-local"
8849,かすみりさ,霞里沙,jp,3,10000,0.20,1.15,かすみりさ,2025-10-21 07:46:34,Knowledge panel,10000,5600,5600,2015-09-01,"Informational,Non-branded,Non-local"
8850,板橋区天気,板桥区 天气,jp,0,10000,0.20,0.29,板橋区 天気,2025-10-21 12:13:59,"Knowledge card,Sitelinks",10000,18000,18000,2015-09-01,"Informational,Non-branded,Local"
8851,event,事件,jp,2,10000,0.20,0.5,event,2025-10-24 20:05:52,"Knowledge card,Sitelinks,People also ask,Video preview",246000,1300,1300,2015-09-01,"Informational,Non-branded,Non-local"
8852,玉置神社,玉城神社,jp,5,10000,0.35,0.96,玉置神社,2025-10-20 21:06:45,"Sitelinks,People also ask,Knowledge panel,Video preview",10000,6300,6300,2015-09-02,"Informational,Non-branded,Non-local"
8853,サラー,萨拉赫,jp,0,10000,0.15,0.85,モハメド・サラー 成績,2025-10-22 21:38:44,"People also ask,Top stories,Thumbnail,Video preview,Knowledge panel",10000,3700,3800,2015-09-02,"Informational,Non-branded,Non-local"
8854,御殿場線,御殿场线,jp,2,10000,0.15,0.89,御殿場線,2025-10-24 18:04:23,"Sitelinks,People also ask,Thumbnail,Video preview",10000,4600,4600,2015-09-01,"Informational,Non-branded,Non-local"
8855,104,104,jp,6,10000,0.10,0.84,104,2025-10-20 20:47:07,People also ask,1140000,7000,7000,2015-09-01,"Informational,Non-branded,Non-local"
8856,清水寺 食べ歩き,清水寺美食之旅,jp,0,10000,0.70,2.95,清水寺 食べ歩き,2025-10-21 16:51:42,"Thumbnail,Sitelinks,Video preview,People also ask",10000,17000,17000,2015-09-22,"Informational,Non-branded,Local"
8857,育児介護休業法 改正,儿童保育和护理休假法修正案,jp,3,10000,0.35,1.21,育児介護休業法 改正 2025,2025-10-24 20:35:38,"Sitelinks,People also ask,Video preview",10000,22000,22000,2015-09-18,"Informational,Non-branded,Non-local"
8858,it導入補助金 2025,2025年IT引进补贴,jp,26,10000,0.90,,it,2025-10-24 06:07:41,"Sitelinks,People also ask",11000,48000,49000,2024-01-10,"Informational,Non-branded,Non-local"
8859,フィルタリング回避,避免过滤,jp,0,10000,0.60,,フィルタリング回避,2025-10-21 00:22:47,Sitelinks,10000,7900,7900,2015-12-30,"Informational,Non-branded,Non-local"
8860,筋膜リリースガン,肌筋膜释放枪,jp,3,10000,0.10,,筋膜リリースガン,2025-10-24 09:59:16,"Thumbnail,People also ask,Sitelinks,Video preview",11000,21000,21000,2020-03-27,"Informational,Commercial,Non-branded,Non-local"
8861,職種一覧,职业清单,jp,1,10000,0.60,1.25,職種一覧,2025-10-21 15:45:36,"AI Overview,Thumbnail,People also ask",10000,30000,30000,2015-09-02,"Informational,Non-branded,Non-local"
8862,東京 大阪 飛行機,东京 大阪 飞机,jp,1,10000,0.10,0.87,東京 大阪 飛行機,2025-10-23 08:24:57,"People also ask,Thumbnail,Video preview",10000,7700,8000,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Local"
8863,小学生 英語,小学生英语,jp,6,10000,0.60,0.4,小学生,2025-10-22 12:55:31,"Knowledge card,People also ask,Sitelinks,Video preview",10000,1900,1900,2015-09-04,"Informational,Non-branded,Non-local"
8864,ダンベル 筋トレ,哑铃肌肉训练,jp,0,10000,0.15,1.37,ダンベル 筋トレ,2025-10-21 10:08:36,"People also ask,Sitelinks,Thumbnail",10000,13000,13000,2015-09-01,"Informational,Non-branded,Non-local"
8865,焦燥感とは,什么是烦躁？,jp,0,10000,0.25,0.8,焦燥感とは,2025-10-21 18:50:39,"AI Overview,Thumbnail,People also ask,Sitelinks",10000,4000,4000,2015-11-07,"Informational,Non-branded,Non-local"
8866,田無,田无,jp,16,10000,0.10,0.27,田無,2025-10-21 19:05:28,"Knowledge panel,Thumbnail,People also ask",10000,250,250,2015-09-01,"Informational,Non-branded,Local"
8867,中京競馬場,中京赛马场,jp,13,10000,0.45,0.79,中京競馬場,2025-10-21 00:35:02,"Sitelinks,Knowledge panel,People also ask",10000,6600,6600,2015-09-03,"Informational,Non-branded,Local"
8868,天気 日野市,天气 日野市,jp,0,10000,0.20,0.65,日野市 天気,2025-10-21 18:26:42,"Knowledge card,Sitelinks,People also ask",10000,5100,5100,2015-09-06,"Informational,Non-branded,Local"
8869,姶良市天気,姶良市 天气,jp,0,10000,0.20,0.58,姶良市天気,2025-10-21 04:45:20,Knowledge card,10000,3400,3400,2015-09-28,"Informational,Non-branded,Local"
8870,懇親会とは,什么是社交聚会？,jp,0,10000,0.20,0.65,懇親会,2025-10-24 14:51:16,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",10000,5800,5900,2015-09-04,"Informational,Non-branded,Non-local"
8871,本 おすすめ,书籍推荐,jp,0,10000,0.15,1.52,本 おすすめ,2025-10-21 18:42:25,"Sitelinks,Video preview",10000,75000,75000,2015-09-01,"Informational,Non-branded,Non-local"
8872,シャムロック,三叶草,jp,8,10000,0.45,0.43,シャムロック,2025-10-21 13:51:38,"People also ask,Thumbnail,Sitelinks",10000,5600,5600,2015-09-02,"Informational,Non-branded,Non-local"
8873,共働き,双重收入,jp,0,10000,0.20,0.61,ワーママ,2025-10-21 00:13:25,People also ask,11000,1800,1800,2015-09-02,"Informational,Non-branded,Non-local"
8874,エロフィギュア,色情人物,jp,15,10000,0.15,1.74,エロフィギュア,2025-10-21 06:37:38,Sitelinks,10000,5500,5500,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
8875,エクオール,雌马酚,jp,6,10000,0.80,1,エクエル 効果,2025-10-21 23:49:26,"People also ask,Sitelinks",11000,350,600,2015-09-02,"Informational,Non-branded,Non-local"
8876,インプラント 費用,植入费用,jp,1,10000,0.50,1.34,インプラント 相場,2025-10-24 19:12:54,"People also ask,Sitelinks,Thumbnail,Video preview",11000,44000,45000,2015-09-01,"Informational,Non-branded,Non-local"
8877,コンビニ近く,靠近便利店,jp,0,10000,0.10,0.22,ファミマ snowman 対象店舗,2025-10-21 00:53:05,"Local pack,People also ask",10000,6700,6700,2016-01-04,"Informational,Non-branded,Local"
8878,バラ疹,玫瑰疹,jp,4,10000,0.50,0.96,バラ疹,2025-10-22 02:00:16,"AI Overview,Thumbnail,People also ask",10000,9700,9800,2015-09-01,"Informational,Non-branded,Non-local"
8879,ウェブカメラ,摄像头,jp,7,10000,0.15,0.61,webカメラ,2025-10-24 10:36:38,"Thumbnail,Sitelinks,People also ask,Video preview",11000,9900,10000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
8880,学資保険 おすすめ,教育保险推荐,jp,2,10000,1.00,1.48,学資保険 おすすめ,2025-10-24 07:58:25,"People also ask,Sitelinks,AI Overview,Bottom ads,Paid sitelinks,Video preview",11000,18000,18000,2015-09-07,"Informational,Commercial,Non-branded,Non-local"
8881,けーさんとたろー,克桑和太郎,jp,1,10000,0.20,,けーさん,2025-10-22 17:10:02,"Thumbnail,People also ask,Video preview",10000,350,350,2021-11-18,"Informational,Non-branded,Non-local"
8882,モンテカルロ,蒙特卡洛,jp,46,10000,0.15,0.46,モンテカルロ,2025-10-21 12:37:26,"Thumbnail,Sitelinks,People also ask",10000,3100,3200,2015-09-01,"Informational,Non-branded,Non-local"
8883,つけまつげ,假睫毛,jp,0,10000,0.15,0.67,つけまつげ,2025-10-22 00:29:14,"Thumbnail,Sitelinks,People also ask",11000,1000,1100,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
8884,沼,沼泽,jp,5,10000,0.15,0.44,沼とは,2025-10-21 18:14:38,"Knowledge card,People also ask,Knowledge panel,Thumbnail",11000,400,450,2015-09-03,"Informational,Non-branded,Non-local"
8885,65歳以上,65岁以上,jp,18,10000,0.25,0.25,定年後の仕事,2025-10-21 12:52:03,"People also ask,Sitelinks",10000,2300,2300,2015-09-01,"Informational,Non-branded,Non-local"
8886,スライド デザイン,幻灯片设计,jp,22,10000,0.50,0.94,パワポ デザイン,2025-10-24 07:12:21,"Thumbnail,Sitelinks,People also ask,Video preview",10000,68000,68000,2015-09-04,"Informational,Non-branded,Non-local"
8887,コムローイ祭り,康罗伊节,jp,1,10000,0.15,0.92,コムローイ祭り,2025-10-21 20:17:11,"People also ask,Video preview",11000,13000,13000,2015-09-22,"Informational,Non-branded,Non-local"
8888,基盤,基础,jp,0,10000,0.15,0.29,基盤,2025-10-24 23:35:15,"AI Overview,People also ask,Sitelinks,Video preview",10000,2200,2200,2015-09-01,"Informational,Non-branded,Non-local"
8889,テレアポ,电话预约,jp,0,10000,0.60,0.65,テレアポ,2025-10-21 07:15:38,"AI Overview,Thumbnail,People also ask,Sitelinks",11000,1600,1600,2015-09-01,"Informational,Non-branded,Non-local"
8890,adjust,调整,jp,13,10000,3.50,0.49,adjust,2025-10-21 06:10:46,"Knowledge card,Sitelinks,Knowledge panel,People also ask",50000,700,700,2015-09-01,"Informational,Non-branded,Non-local"
8891,tms,TMS,jp,36,10000,0.15,0.41,tms,2025-10-21 20:09:25,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel",356000,1700,1800,2015-09-02,"Informational,Non-branded,Non-local"
8892,paid,有薪酬的,jp,0,10000,1.50,0.68,paid,2025-10-24 10:54:25,"Sitelinks,Knowledge card,People also ask,Thumbnail,Video preview,Knowledge panel",78000,6400,6400,2015-09-06,"Informational,Non-branded,Non-local"
8893,脊髄損傷,脊髓损伤,jp,6,10000,0.70,0.81,脊髄損傷,2025-10-21 07:27:18,"People also ask,Sitelinks,Knowledge panel,Thumbnail",10000,5200,5200,2015-09-02,"Informational,Non-branded,Non-local"
8894,磐田,岩田,jp,31,10000,0.40,0.58,ジュビロ磐田,2025-10-22 02:47:03,"Thumbnail,Sitelinks,People also ask,Top stories",11000,86000,86000,2015-09-01,"Informational,Non-branded,Local"
8895,繊細,精美的,jp,1,10000,0.40,0.41,繊細,2025-10-21 17:24:08,"Knowledge card,People also ask",10000,900,900,2015-09-02,"Informational,Non-branded,Non-local"
8896,ヨガウェア,瑜伽服,jp,21,10000,0.15,1.22,ヨガウェア,2025-10-21 09:30:19,"Shopping,Thumbnail,Sitelinks",11000,2500,2600,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
